#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
297	 22 	 CH4O 	 CH4O 	 0.00015309219530412318 	 0.00015309219530412318
297	 23 	 HF2 	 HF2 	 0.0019394677102728894 	 0.0019394677102728894
297	 6 	 C2H2 	 C2H2 	 8.712582908143105e-05 	 8.712582908143105e-05
297	 3 	 CHN 	 CNH 	 0.0032829921839311 	 0.0032829921839311
297	 8 	 HLi 	 LiH 	 2.8524749697654644e-05 	 2.8524749697654644e-05
297	 0 	 H2 	 H2 	 2.4110479463003823e-05 	 2.4110479463003823e-05
297	 14 	 N2O 	 N2O 	 0.0037805794228581427 	 0.0037805794228581427
297	 15 	 CH3 	 CH3 	 9.397901939572693e-05 	 9.397901939572693e-05
297	 25 	 Li 	 Li 	 8.719221795445175e-06 	 8.719221795445175e-06
297	 12 	 HN 	 NH 	 0.0013559769072396155 	 0.0013559769072396155
297	 16 	 CH2 	 CH2 	 0.00398473509189437 	 0.00398473509189437
297	 7 	 CO 	 OC 	 0.0003984560697700591 	 0.0003984560697700591
297	 13 	 O3 	 O3 	 0.0026956014909228143 	 0.0026956014909228143
297	 20 	 CH 	 CH 	 1.0947399967051555e-06 	 1.0947399967051555e-06
297	 1 	 N2 	 N2 	 2.8326255800051345e-06 	 2.8326255800051345e-06
297	 2 	 FLi 	 LiF 	 0.006714227218668487 	 0.006714227218668487
297	 19 	 HO 	 OH 	 3.7288081523789834e-05 	 3.7288081523789834e-05
297	 10 	 NO 	 NO 	 3.5045510508929645e-05 	 3.5045510508929645e-05
297	 5 	 F2 	 F2 	 0.00041614981499007216 	 0.00041614981499007216
297	 24 	 C 	 C 	 6.953108149277617e-06 	 6.953108149277617e-06
297	 4 	 CO2 	 CO2 	 0.0072754943125131425 	 0.0072754943125131425
297	 17 	 H2O 	 OH2 	 0.0005206897209581893 	 0.0005206897209581893
298	 9 	 Na2 	 Na2 	 4.982795738316018e-07 	 4.982795738316018e-07
298	 23 	 HF2 	 HF2 	 0.0019394636955108624 	 0.0019394636955108624
298	 5 	 F2 	 F2 	 0.00041627536574633396 	 0.00041627536574633396
298	 6 	 C2H2 	 C2H2 	 8.195431861662283e-05 	 8.195431861662283e-05
298	 2 	 FLi 	 LiF 	 0.006717858708984082 	 0.006717858708984082
298	 24 	 C 	 C 	 7.2272348702297565e-06 	 7.2272348702297565e-06
298	 1 	 N2 	 N2 	 3.142146263555909e-06 	 3.142146263555909e-06
298	 7 	 CO 	 OC 	 0.00039866600396374307 	 0.00039866600396374307
298	 17 	 H2O 	 OH2 	 0.0005204078806797484 	 0.0005204078806797484
298	 21 	 HN2O 	 HON2 	 0.0038493464144530925 	 0.0038493464144530925
298	 16 	 CH2 	 CH2 	 0.003983308588525695 	 0.003983308588525695
298	 11 	 NO2 	 NO2 	 0.003607535820182835 	 0.003607535820182835
298	 20 	 CH 	 CH 	 1.0876994880890257e-06 	 1.0876994880890257e-06
298	 8 	 HLi 	 LiH 	 2.855560308249715e-05 	 2.855560308249715e-05
298	 13 	 O3 	 O3 	 0.0026963459972888515 	 0.0026963459972888515
298	 3 	 CHN 	 CNH 	 0.003284459635205496 	 0.003284459635205496
298	 25 	 Li 	 Li 	 1.0212959642220382e-05 	 1.0212959642220382e-05
298	 10 	 NO 	 NO 	 3.4988624322593634e-05 	 3.4988624322593634e-05
298	 22 	 CH4O 	 CH4O 	 0.0001530863346618712 	 0.0001530863346618712
298	 18 	 H3N 	 NH3 	 0.0010744981858603613 	 0.0010744981858603613
298	 12 	 HN 	 NH 	 0.00135620229000804 	 0.00135620229000804
298	 14 	 N2O 	 N2O 	 0.003781542618575887 	 0.003781542618575887
298	 0 	 H2 	 H2 	 2.4156240934409072e-05 	 2.4156240934409072e-05
298	 4 	 CO2 	 CO2 	 0.007270674713130511 	 0.007270674713130511
298	 19 	 HO 	 OH 	 3.728323537625662e-05 	 3.728323537625662e-05
298	 15 	 CH3 	 CH3 	 9.397780688421152e-05 	 9.397780688421152e-05
299	 24 	 C 	 C 	 7.248480016002253e-06 	 7.248480016002253e-06
299	 9 	 Na2 	 Na2 	 4.982484187850602e-07 	 4.982484187850602e-07
299	 18 	 H3N 	 NH3 	 0.0010740821289327014 	 0.0010740821289327014
299	 15 	 CH3 	 CH3 	 9.361513648332737e-05 	 9.361513648332737e-05
299	 5 	 F2 	 F2 	 0.0004161105189006728 	 0.0004161105189006728
299	 11 	 NO2 	 NO2 	 0.0036087000767830698 	 0.0036087000767830698
299	 20 	 CH 	 CH 	 1.0886804880566496e-06 	 1.0886804880566496e-06
299	 13 	 O3 	 O3 	 0.0026963476959995986 	 0.0026963476959995986
299	 21 	 HN2O 	 HON2 	 0.0038492799646219684 	 0.0038492799646219684
299	 3 	 CHN 	 CNH 	 0.00328255342965868 	 0.00328255342965868
299	 0 	 H2 	 H2 	 2.40702396661892e-05 	 2.40702396661892e-05
299	 22 	 CH4O 	 CH4O 	 0.00015308515407920696 	 0.00015308515407920696
299	 4 	 CO2 	 CO2 	 0.00727739759701611 	 0.00727739759701611
299	 12 	 HN 	 NH 	 0.0013566691350794975 	 0.0013566691350794975
299	 7 	 CO 	 OC 	 0.00039893917353449185 	 0.00039893917353449185
299	 23 	 HF2 	 HF2 	 0.0019394735130673964 	 0.0019394735130673964
299	 10 	 NO 	 NO 	 3.5015890353193736e-05 	 3.5015890353193736e-05
299	 6 	 C2H2 	 C2H2 	 8.710790220042448e-05 	 8.710790220042448e-05
299	 14 	 N2O 	 N2O 	 0.003781188007265728 	 0.003781188007265728
299	 25 	 Li 	 Li 	 8.071491490008354e-06 	 8.071491490008354e-06
299	 19 	 HO 	 OH 	 3.728095926389944e-05 	 3.728095926389944e-05
299	 16 	 CH2 	 CH2 	 0.003985310936550062 	 0.003985310936550062
299	 17 	 H2O 	 OH2 	 0.0005209505528976441 	 0.0005209505528976441
299	 2 	 FLi 	 LiF 	 0.006721806811590425 	 0.006721806811590425
299	 8 	 HLi 	 LiH 	 2.9056810424498558e-05 	 2.9056810424498558e-05
299	 1 	 N2 	 N2 	 2.8062748334725214e-06 	 2.8062748334725214e-06
300	 24 	 C 	 C 	 7.217265419125833e-06 	 7.217265419125833e-06
300	 19 	 HO 	 OH 	 3.7354104734151075e-05 	 3.7354104734151075e-05
300	 8 	 HLi 	 LiH 	 2.8814883338751743e-05 	 2.8814883338751743e-05
300	 18 	 H3N 	 NH3 	 0.0010730645951232197 	 0.0010730645951232197
300	 9 	 Na2 	 Na2 	 4.957678236106454e-07 	 4.957678236106454e-07
300	 5 	 F2 	 F2 	 0.0004161844415335902 	 0.0004161844415335902
300	 2 	 FLi 	 LiF 	 0.006723664158709247 	 0.006723664158709247
300	 17 	 H2O 	 OH2 	 0.0005205874778927104 	 0.0005205874778927104
300	 3 	 CHN 	 CNH 	 0.003280303006830303 	 0.003280303006830303
300	 22 	 CH4O 	 CH4O 	 0.00015308834698159646 	 0.00015308834698159646
300	 7 	 CO 	 OC 	 0.0003989763925975773 	 0.0003989763925975773
300	 20 	 CH 	 CH 	 1.0913065375129646e-06 	 1.0913065375129646e-06
300	 10 	 NO 	 NO 	 3.504846858652505e-05 	 3.504846858652505e-05
300	 16 	 CH2 	 CH2 	 0.003982742474398518 	 0.003982742474398518
300	 23 	 HF2 	 HF2 	 0.00193947105128823 	 0.00193947105128823
300	 12 	 HN 	 NH 	 0.0013561576508003394 	 0.0013561576508003394
300	 11 	 NO2 	 NO2 	 0.0036100078591671464 	 0.0036100078591671464
300	 21 	 HN2O 	 HON2 	 0.0038492039344498914 	 0.0038492039344498914
300	 15 	 CH3 	 CH3 	 9.377085121284658e-05 	 9.377085121284658e-05
300	 1 	 N2 	 N2 	 2.809265193786483e-06 	 2.809265193786483e-06
300	 25 	 Li 	 Li 	 8.675408450824516e-06 	 8.675408450824516e-06
300	 6 	 C2H2 	 C2H2 	 8.190773802529215e-05 	 8.190773802529215e-05
300	 13 	 O3 	 O3 	 0.00269563464345669 	 0.00269563464345669
300	 0 	 H2 	 H2 	 2.1389432665003998e-05 	 2.1389432665003998e-05
300	 14 	 N2O 	 N2O 	 0.003779327210599264 	 0.003779327210599264
300	 4 	 CO2 	 CO2 	 0.007280733217838284 	 0.007280733217838284
301	 24 	 C 	 C 	 6.575034676237931e-05 	 6.575034676237931e-05
301	 23 	 HF2 	 HF2 	 0.001939448519159557 	 0.001939448519159557
301	 10 	 NO 	 NO 	 3.4947197028508474e-05 	 3.4947197028508474e-05
301	 3 	 CHN 	 CNH 	 0.003283671519922955 	 0.003283671519922955
301	 25 	 Li 	 Li 	 8.799114399418571e-06 	 8.799114399418571e-06
301	 9 	 Na2 	 Na2 	 4.978669340092452e-07 	 4.978669340092452e-07
301	 17 	 H2O 	 OH2 	 0.0005213296430145063 	 0.0005213296430145063
301	 21 	 HN2O 	 HON2 	 0.003849117397642624 	 0.003849117397642624
301	 13 	 O3 	 O3 	 0.0026991098746497045 	 0.0026991098746497045
301	 11 	 NO2 	 NO2 	 0.0036094612339872415 	 0.0036094612339872415
301	 22 	 CH4O 	 CH4O 	 0.0001530751471799475 	 0.0001530751471799475
301	 5 	 F2 	 F2 	 0.0004163728315945874 	 0.0004163728315945874
301	 18 	 H3N 	 NH3 	 0.001074926860215953 	 0.001074926860215953
301	 12 	 HN 	 NH 	 0.001355852558326272 	 0.001355852558326272
301	 20 	 CH 	 CH 	 1.095468266444531e-06 	 1.095468266444531e-06
301	 8 	 HLi 	 LiH 	 2.8616276273996978e-05 	 2.8616276273996978e-05
301	 1 	 N2 	 N2 	 2.66462132449145e-06 	 2.66462132449145e-06
301	 6 	 C2H2 	 C2H2 	 8.373950463486683e-05 	 8.373950463486683e-05
301	 16 	 CH2 	 CH2 	 0.003982772621045987 	 0.003982772621045987
301	 4 	 CO2 	 CO2 	 0.007270866354495735 	 0.007270866354495735
301	 0 	 H2 	 H2 	 2.302608732904238e-05 	 2.302608732904238e-05
301	 15 	 CH3 	 CH3 	 9.41641561364367e-05 	 9.41641561364367e-05
301	 19 	 HO 	 OH 	 3.728856191797746e-05 	 3.728856191797746e-05
301	 7 	 CO 	 OC 	 0.00039878700595101486 	 0.00039878700595101486
301	 2 	 FLi 	 LiF 	 0.007318493390072588 	 0.007318493390072588
301	 14 	 N2O 	 N2O 	 0.0037825476257307656 	 0.0037825476257307656
302	 14 	 N2O 	 N2O 	 0.003780041935552206 	 0.003780041935552206
302	 5 	 F2 	 F2 	 0.0004163920372172423 	 0.0004163920372172423
302	 6 	 C2H2 	 C2H2 	 8.35363157745354e-05 	 8.35363157745354e-05
302	 12 	 HN 	 NH 	 0.0013563343846224097 	 0.0013563343846224097
302	 13 	 O3 	 O3 	 0.002698241628762294 	 0.002698241628762294
302	 21 	 HN2O 	 HON2 	 0.003849069419116652 	 0.003849069419116652
302	 7 	 CO 	 OC 	 0.0003986429462068147 	 0.0003986429462068147
302	 0 	 H2 	 H2 	 2.265712390481679e-05 	 2.265712390481679e-05
302	 9 	 Na2 	 Na2 	 4.956552876024489e-07 	 4.956552876024489e-07
302	 1 	 N2 	 N2 	 3.1067020936048147e-06 	 3.1067020936048147e-06
302	 24 	 C 	 C 	 7.251939777772805e-06 	 7.251939777772805e-06
302	 11 	 NO2 	 NO2 	 0.003610614256815212 	 0.003610614256815212
302	 25 	 Li 	 Li 	 8.283136634914265e-06 	 8.283136634914265e-06
302	 15 	 CH3 	 CH3 	 9.366250378261994e-05 	 9.366250378261994e-05
302	 2 	 FLi 	 LiF 	 0.00670987879003534 	 0.00670987879003534
302	 4 	 CO2 	 CO2 	 0.007279194499662833 	 0.007279194499662833
302	 10 	 NO 	 NO 	 3.4964162647411326e-05 	 3.4964162647411326e-05
302	 22 	 CH4O 	 CH4O 	 0.00015307118707257798 	 0.00015307118707257798
302	 20 	 CH 	 CH 	 1.0891595174142613e-06 	 1.0891595174142613e-06
302	 23 	 HF2 	 HF2 	 0.0019394426574414324 	 0.0019394426574414324
302	 17 	 H2O 	 OH2 	 0.0005198843142652316 	 0.0005198843142652316
302	 3 	 CHN 	 CNH 	 0.0032815318182648663 	 0.0032815318182648663
302	 8 	 HLi 	 LiH 	 2.905367516715659e-05 	 2.905367516715659e-05
302	 19 	 HO 	 OH 	 3.729322222928858e-05 	 3.729322222928858e-05
302	 16 	 CH2 	 CH2 	 0.0039852370689357755 	 0.0039852370689357755
302	 18 	 H3N 	 NH3 	 0.0010725458408770538 	 0.0010725458408770538
303	 2 	 FLi 	 LiF 	 0.006722915529067832 	 0.006722915529067832
303	 18 	 H3N 	 NH3 	 0.0010746414937848993 	 0.0010746414937848993
303	 24 	 C 	 C 	 6.562024585898302e-05 	 6.562024585898302e-05
303	 13 	 O3 	 O3 	 0.002697878953755947 	 0.002697878953755947
303	 25 	 Li 	 Li 	 9.145907175283152e-06 	 9.145907175283152e-06
303	 11 	 NO2 	 NO2 	 0.0036093226582908536 	 0.0036093226582908536
303	 1 	 N2 	 N2 	 3.067367177398803e-06 	 3.067367177398803e-06
303	 14 	 N2O 	 N2O 	 0.0037780977974658293 	 0.0037780977974658293
303	 8 	 HLi 	 LiH 	 2.8620265412386324e-05 	 2.8620265412386324e-05
303	 21 	 HN2O 	 HON2 	 0.0038490179842138312 	 0.0038490179842138312
303	 19 	 HO 	 OH 	 3.735184759698252e-05 	 3.735184759698252e-05
303	 0 	 H2 	 H2 	 2.142784616394988e-05 	 2.142784616394988e-05
303	 20 	 CH 	 CH 	 1.08653803588247e-06 	 1.08653803588247e-06
303	 23 	 HF2 	 HF2 	 0.0019394420506472759 	 0.0019394420506472759
303	 5 	 F2 	 F2 	 0.00041626580491843326 	 0.00041626580491843326
303	 15 	 CH3 	 CH3 	 9.392782191295544e-05 	 9.392782191295544e-05
303	 22 	 CH4O 	 CH4O 	 0.0001530651477364 	 0.0001530651477364
303	 4 	 CO2 	 CO2 	 0.007276139364955636 	 0.007276139364955636
303	 6 	 C2H2 	 C2H2 	 8.142526972933204e-05 	 8.142526972933204e-05
303	 17 	 H2O 	 OH2 	 0.0005205457205664074 	 0.0005205457205664074
303	 16 	 CH2 	 CH2 	 0.003984530979723517 	 0.003984530979723517
303	 10 	 NO 	 NO 	 3.5121203610069605e-05 	 3.5121203610069605e-05
303	 9 	 Na2 	 Na2 	 4.943779363877544e-07 	 4.943779363877544e-07
303	 7 	 CO 	 OC 	 0.0003983474779775999 	 0.0003983474779775999
303	 12 	 HN 	 NH 	 0.0013558032169377267 	 0.0013558032169377267
303	 3 	 CHN 	 CNH 	 0.0032820057558390113 	 0.0032820057558390113
304	 13 	 O3 	 O3 	 0.0026978913586595487 	 0.0026978913586595487
304	 2 	 FLi 	 LiF 	 0.0067237290100693094 	 0.0067237290100693094
304	 21 	 HN2O 	 HON2 	 0.0038489683249256696 	 0.0038489683249256696
304	 6 	 C2H2 	 C2H2 	 8.195082705475701e-05 	 8.195082705475701e-05
304	 3 	 CHN 	 CNH 	 0.00328046895556827 	 0.00328046895556827
304	 20 	 CH 	 CH 	 1.0862149979826029e-06 	 1.0862149979826029e-06
304	 12 	 HN 	 NH 	 0.0013560499411480868 	 0.0013560499411480868
304	 22 	 CH4O 	 CH4O 	 0.00015306337653666 	 0.00015306337653666
304	 14 	 N2O 	 N2O 	 0.0037808764997044335 	 0.0037808764997044335
304	 15 	 CH3 	 CH3 	 9.362781371608172e-05 	 9.362781371608172e-05
304	 1 	 N2 	 N2 	 3.0197286039491777e-06 	 3.0197286039491777e-06
304	 11 	 NO2 	 NO2 	 0.0036083601946635116 	 0.0036083601946635116
304	 25 	 Li 	 Li 	 7.743578232892056e-06 	 7.743578232892056e-06
304	 17 	 H2O 	 OH2 	 0.0005198252935930488 	 0.0005198252935930488
304	 10 	 NO 	 NO 	 3.502942389262393e-05 	 3.502942389262393e-05
304	 5 	 F2 	 F2 	 0.0004162012601819626 	 0.0004162012601819626
304	 8 	 HLi 	 LiH 	 2.913090316228703e-05 	 2.913090316228703e-05
304	 7 	 CO 	 OC 	 0.00039925213808472763 	 0.00039925213808472763
304	 9 	 Na2 	 Na2 	 4.955809837868901e-07 	 4.955809837868901e-07
304	 19 	 HO 	 OH 	 3.734615563777301e-05 	 3.734615563777301e-05
304	 23 	 HF2 	 HF2 	 0.0019394502234630544 	 0.0019394502234630544
304	 0 	 H2 	 H2 	 2.401906106327484e-05 	 2.401906106327484e-05
304	 24 	 C 	 C 	 7.23416401551994e-06 	 7.23416401551994e-06
304	 18 	 H3N 	 NH3 	 0.001073207565793209 	 0.001073207565793209
304	 4 	 CO2 	 CO2 	 0.007271215759476898 	 0.007271215759476898
304	 16 	 CH2 	 CH2 	 0.0039836497540848845 	 0.0039836497540848845
305	 10 	 NO 	 NO 	 3.50258682508307e-05 	 3.50258682508307e-05
305	 18 	 H3N 	 NH3 	 0.0010729296933209792 	 0.0010729296933209792
305	 21 	 HN2O 	 HON2 	 0.0038489636767560062 	 0.0038489636767560062
305	 25 	 Li 	 Li 	 8.153306320685666e-06 	 8.153306320685666e-06
305	 2 	 FLi 	 LiF 	 0.006719949373279288 	 0.006719949373279288
305	 11 	 NO2 	 NO2 	 0.0036088742281842156 	 0.0036088742281842156
305	 13 	 O3 	 O3 	 0.002698708147533311 	 0.002698708147533311
305	 8 	 HLi 	 LiH 	 2.86142515430342e-05 	 2.86142515430342e-05
305	 5 	 F2 	 F2 	 0.00041635424635267477 	 0.00041635424635267477
305	 16 	 CH2 	 CH2 	 0.003984778053587524 	 0.003984778053587524
305	 22 	 CH4O 	 CH4O 	 0.00015306553229208766 	 0.00015306553229208766
305	 0 	 H2 	 H2 	 2.1473722543876136e-05 	 2.1473722543876136e-05
305	 15 	 CH3 	 CH3 	 9.36388670390471e-05 	 9.36388670390471e-05
305	 3 	 CHN 	 CNH 	 0.003280670974969966 	 0.003280670974969966
305	 12 	 HN 	 NH 	 0.001355742407208515 	 0.001355742407208515
305	 6 	 C2H2 	 C2H2 	 8.684159718659932e-05 	 8.684159718659932e-05
305	 4 	 CO2 	 CO2 	 0.0072743490644574 	 0.0072743490644574
305	 19 	 HO 	 OH 	 3.7307453290733196e-05 	 3.7307453290733196e-05
305	 23 	 HF2 	 HF2 	 0.0019394518966783314 	 0.0019394518966783314
305	 24 	 C 	 C 	 7.259511987335782e-06 	 7.259511987335782e-06
305	 1 	 N2 	 N2 	 2.977502540616e-06 	 2.977502540616e-06
305	 9 	 Na2 	 Na2 	 4.9462283328195e-07 	 4.9462283328195e-07
305	 7 	 CO 	 OC 	 0.00039903143500509347 	 0.00039903143500509347
305	 17 	 H2O 	 OH2 	 0.0005202050816843181 	 0.0005202050816843181
305	 20 	 CH 	 CH 	 1.0793761157789398e-06 	 1.0793761157789398e-06
305	 14 	 N2O 	 N2O 	 0.0037806402147580924 	 0.0037806402147580924
306	 21 	 HN2O 	 HON2 	 0.0038489772067670856 	 0.0038489772067670856
306	 13 	 O3 	 O3 	 0.0026953160328888645 	 0.0026953160328888645
306	 22 	 CH4O 	 CH4O 	 0.00015306700509637916 	 0.00015306700509637916
306	 3 	 CHN 	 CNH 	 0.0032803034479926504 	 0.0032803034479926504
306	 23 	 HF2 	 HF2 	 0.0019394649013569304 	 0.0019394649013569304
306	 11 	 NO2 	 NO2 	 0.0036071314718410523 	 0.0036071314718410523
306	 14 	 N2O 	 N2O 	 0.003778396166018694 	 0.003778396166018694
306	 10 	 NO 	 NO 	 3.499675779222326e-05 	 3.499675779222326e-05
306	 12 	 HN 	 NH 	 0.0013559718030772651 	 0.0013559718030772651
306	 19 	 HO 	 OH 	 3.7355969965722465e-05 	 3.7355969965722465e-05
306	 7 	 CO 	 OC 	 0.0003991276083278548 	 0.0003991276083278548
306	 17 	 H2O 	 OH2 	 0.0005204720783272975 	 0.0005204720783272975
306	 24 	 C 	 C 	 7.2542822101127585e-06 	 7.2542822101127585e-06
306	 6 	 C2H2 	 C2H2 	 8.715103122566074e-05 	 8.715103122566074e-05
306	 4 	 CO2 	 CO2 	 0.007272408033821091 	 0.007272408033821091
306	 20 	 CH 	 CH 	 1.094932040015334e-06 	 1.094932040015334e-06
306	 8 	 HLi 	 LiH 	 2.894239811487692e-05 	 2.894239811487692e-05
306	 1 	 N2 	 N2 	 3.118747318314763e-06 	 3.118747318314763e-06
306	 15 	 CH3 	 CH3 	 9.377861128300137e-05 	 9.377861128300137e-05
306	 9 	 Na2 	 Na2 	 4.94906693553004e-07 	 4.94906693553004e-07
306	 18 	 H3N 	 NH3 	 0.0010739727703760827 	 0.0010739727703760827
306	 16 	 CH2 	 CH2 	 0.003982602745947599 	 0.003982602745947599
306	 5 	 F2 	 F2 	 0.0004161845754760385 	 0.0004161845754760385
306	 2 	 FLi 	 LiF 	 0.006716277674208649 	 0.006716277674208649
306	 0 	 H2 	 H2 	 2.3984046092012978e-05 	 2.3984046092012978e-05
306	 25 	 Li 	 Li 	 8.39364293197658e-06 	 8.39364293197658e-06
307	 6 	 C2H2 	 C2H2 	 8.652487079778239e-05 	 8.652487079778239e-05
307	 1 	 N2 	 N2 	 3.123157215499221e-06 	 3.123157215499221e-06
307	 2 	 FLi 	 LiF 	 0.006725195935546016 	 0.006725195935546016
307	 21 	 HN2O 	 HON2 	 0.0038489883890263804 	 0.0038489883890263804
307	 18 	 H3N 	 NH3 	 0.0010743608601988535 	 0.0010743608601988535
307	 17 	 H2O 	 OH2 	 0.0005214134396373645 	 0.0005214134396373645
307	 16 	 CH2 	 CH2 	 0.003983683039250223 	 0.003983683039250223
307	 5 	 F2 	 F2 	 0.0004162959084931752 	 0.0004162959084931752
307	 11 	 NO2 	 NO2 	 0.003606123138928694 	 0.003606123138928694
307	 3 	 CHN 	 CNH 	 0.0032807588114601694 	 0.0032807588114601694
307	 14 	 N2O 	 N2O 	 0.0037776295875699487 	 0.0037776295875699487
307	 12 	 HN 	 NH 	 0.001355904481958584 	 0.001355904481958584
307	 10 	 NO 	 NO 	 3.493463227456622e-05 	 3.493463227456622e-05
307	 24 	 C 	 C 	 7.186969743264594e-06 	 7.186969743264594e-06
307	 0 	 H2 	 H2 	 2.2125992561659927e-05 	 2.2125992561659927e-05
307	 23 	 HF2 	 HF2 	 0.0019394709357873467 	 0.0019394709357873467
307	 4 	 CO2 	 CO2 	 0.007269452446397729 	 0.007269452446397729
307	 13 	 O3 	 O3 	 0.0026952284879287417 	 0.0026952284879287417
307	 20 	 CH 	 CH 	 1.092147092162939e-06 	 1.092147092162939e-06
307	 15 	 CH3 	 CH3 	 9.367503090594512e-05 	 9.367503090594512e-05
307	 8 	 HLi 	 LiH 	 2.8816885518956457e-05 	 2.8816885518956457e-05
307	 25 	 Li 	 Li 	 8.966599278323783e-06 	 8.966599278323783e-06
307	 7 	 CO 	 OC 	 0.0003990748011189128 	 0.0003990748011189128
307	 19 	 HO 	 OH 	 3.731705932686132e-05 	 3.731705932686132e-05
307	 22 	 CH4O 	 CH4O 	 0.0001530625469880898 	 0.0001530625469880898
307	 9 	 Na2 	 Na2 	 4.987682708002228e-07 	 4.987682708002228e-07
308	 10 	 NO 	 NO 	 3.4970895922770284e-05 	 3.4970895922770284e-05
308	 3 	 CHN 	 CNH 	 0.0032817599619705895 	 0.0032817599619705895
308	 4 	 CO2 	 CO2 	 0.0072709284743654595 	 0.0072709284743654595
308	 13 	 O3 	 O3 	 0.002697729926814543 	 0.002697729926814543
308	 7 	 CO 	 OC 	 0.00039901607417961485 	 0.00039901607417961485
308	 19 	 HO 	 OH 	 3.7299066173332286e-05 	 3.7299066173332286e-05
308	 22 	 CH4O 	 CH4O 	 0.00015306187259609227 	 0.00015306187259609227
308	 20 	 CH 	 CH 	 1.0829838883631445e-06 	 1.0829838883631445e-06
308	 1 	 N2 	 N2 	 3.1307112818362478e-06 	 3.1307112818362478e-06
308	 21 	 HN2O 	 HON2 	 0.0038489540519081856 	 0.0038489540519081856
308	 24 	 C 	 C 	 7.04428954749357e-06 	 7.04428954749357e-06
308	 2 	 FLi 	 LiF 	 0.006719039300385946 	 0.006719039300385946
308	 0 	 H2 	 H2 	 2.3965149203595203e-05 	 2.3965149203595203e-05
308	 9 	 Na2 	 Na2 	 4.98167490160838e-07 	 4.98167490160838e-07
308	 17 	 H2O 	 OH2 	 0.0005203309049154414 	 0.0005203309049154414
308	 16 	 CH2 	 CH2 	 0.003983303836703986 	 0.003983303836703986
308	 8 	 HLi 	 LiH 	 2.8530633236843722e-05 	 2.8530633236843722e-05
308	 25 	 Li 	 Li 	 8.856028614142132e-06 	 8.856028614142132e-06
308	 5 	 F2 	 F2 	 0.0004163017872091075 	 0.0004163017872091075
308	 12 	 HN 	 NH 	 0.0013559965690490906 	 0.0013559965690490906
308	 11 	 NO2 	 NO2 	 0.0036091352051310054 	 0.0036091352051310054
308	 6 	 C2H2 	 C2H2 	 8.157892902342317e-05 	 8.157892902342317e-05
308	 23 	 HF2 	 HF2 	 0.0019394859622975512 	 0.0019394859622975512
308	 18 	 H3N 	 NH3 	 0.001073651492914979 	 0.001073651492914979
308	 14 	 N2O 	 N2O 	 0.003779450301883831 	 0.003779450301883831
308	 15 	 CH3 	 CH3 	 9.38455529230873e-05 	 9.38455529230873e-05
309	 23 	 HF2 	 HF2 	 0.00193948904682275 	 0.00193948904682275
309	 18 	 H3N 	 NH3 	 0.001074564585952271 	 0.001074564585952271
309	 9 	 Na2 	 Na2 	 4.983344747699012e-07 	 4.983344747699012e-07
309	 12 	 HN 	 NH 	 0.001356336267573699 	 0.001356336267573699
309	 5 	 F2 	 F2 	 0.0004162321092952896 	 0.0004162321092952896
309	 17 	 H2O 	 OH2 	 0.0005209845042071966 	 0.0005209845042071966
309	 8 	 HLi 	 LiH 	 2.8846017204375048e-05 	 2.8846017204375048e-05
309	 25 	 Li 	 Li 	 9.649050884816414e-06 	 9.649050884816414e-06
309	 0 	 H2 	 H2 	 2.288485780874178e-05 	 2.288485780874178e-05
309	 13 	 O3 	 O3 	 0.0026988588091146006 	 0.0026988588091146006
309	 14 	 N2O 	 N2O 	 0.003778230155621249 	 0.003778230155621249
309	 16 	 CH2 	 CH2 	 0.0039842193328446275 	 0.0039842193328446275
309	 19 	 HO 	 OH 	 3.7319472703115474e-05 	 3.7319472703115474e-05
309	 22 	 CH4O 	 CH4O 	 0.00015306346023356244 	 0.00015306346023356244
309	 21 	 HN2O 	 HON2 	 0.0038489195457500334 	 0.0038489195457500334
309	 6 	 C2H2 	 C2H2 	 8.159244547772593e-05 	 8.159244547772593e-05
309	 10 	 NO 	 NO 	 3.501081840932188e-05 	 3.501081840932188e-05
309	 20 	 CH 	 CH 	 1.0892731008843165e-06 	 1.0892731008843165e-06
309	 2 	 FLi 	 LiF 	 0.0067175013576803696 	 0.0067175013576803696
309	 15 	 CH3 	 CH3 	 9.382111527683983e-05 	 9.382111527683983e-05
309	 24 	 C 	 C 	 6.9770086457049264e-06 	 6.9770086457049264e-06
309	 4 	 CO2 	 CO2 	 0.007275859868086515 	 0.007275859868086515
309	 3 	 CHN 	 CNH 	 0.003281640458343999 	 0.003281640458343999
309	 1 	 N2 	 N2 	 2.9400929642485948e-06 	 2.9400929642485948e-06
309	 11 	 NO2 	 NO2 	 0.0036083140515741734 	 0.0036083140515741734
309	 7 	 CO 	 OC 	 0.0003986558340505696 	 0.0003986558340505696
310	 1 	 N2 	 N2 	 2.8016705788260947e-06 	 2.8016705788260947e-06
310	 17 	 H2O 	 OH2 	 0.0005200352126390315 	 0.0005200352126390315
310	 10 	 NO 	 NO 	 3.492305838637694e-05 	 3.492305838637694e-05
310	 15 	 CH3 	 CH3 	 9.401242725548614e-05 	 9.401242725548614e-05
310	 14 	 N2O 	 N2O 	 0.0037788336012660097 	 0.0037788336012660097
310	 21 	 HN2O 	 HON2 	 0.003848956303038391 	 0.003848956303038391
310	 5 	 F2 	 F2 	 0.0004161930700941366 	 0.0004161930700941366
