#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
12	 11 	 NO2 	 NO2 	 0.0010800504168767483 	 0.0010800504168767483
12	 19 	 HO 	 OH 	 3.491524663857803e-07 	 3.491524663857803e-07
12	 4 	 CO2 	 CO2 	 0.014834664350191743 	 0.014834664350191743
12	 23 	 HF2 	 HF2 	 0.00140536797501472 	 0.00140536797501472
12	 1 	 N2 	 N2 	 0.00011398488598883282 	 0.00011398488598883282
12	 14 	 N2O 	 N2O 	 0.0003953239544653079 	 0.0003953239544653079
12	 20 	 CH 	 CH 	 9.863737552490104e-06 	 9.863737552490104e-06
12	 16 	 CH2 	 CH2 	 0.0026086374505134625 	 0.0026086374505134625
12	 13 	 O3 	 O3 	 0.0007556300744121546 	 0.0007556300744121546
12	 3 	 CHN 	 CNH 	 0.0075780150262337335 	 0.0075780150262337335
12	 8 	 HLi 	 LiH 	 1.3657748051941276e-05 	 1.3657748051941276e-05
12	 18 	 H3N 	 NH3 	 0.0003575787591363266 	 0.0003575787591363266
12	 9 	 Na2 	 Na2 	 3.249458425414765e-07 	 3.249458425414765e-07
12	 17 	 H2O 	 OH2 	 0.0001689295299757919 	 0.0001689295299757919
12	 25 	 Li 	 Li 	 2.7375185425231544e-06 	 2.7375185425231544e-06
12	 10 	 NO 	 NO 	 1.3780625373791082e-06 	 1.3780625373791082e-06
12	 15 	 CH3 	 CH3 	 9.620935710719226e-06 	 9.620935710719226e-06
12	 12 	 HN 	 NH 	 0.0004493931686906014 	 0.0004493931686906014
12	 7 	 CO 	 OC 	 0.001056052950843722 	 0.001056052950843722
13	 16 	 CH2 	 CH2 	 0.002625871632523468 	 0.002625871632523468
13	 9 	 Na2 	 Na2 	 3.14405267382815e-07 	 3.14405267382815e-07
13	 0 	 H2 	 H2 	 1.848175959522951e-05 	 1.848175959522951e-05
13	 3 	 CHN 	 CNH 	 0.007457009166541367 	 0.007457009166541367
13	 13 	 O3 	 O3 	 0.000836117941345977 	 0.000836117941345977
13	 25 	 Li 	 Li 	 3.819703389086935e-06 	 3.819703389086935e-06
13	 17 	 H2O 	 OH2 	 0.00016951347728487063 	 0.00016951347728487063
13	 1 	 N2 	 N2 	 0.00010274722616291089 	 0.00010274722616291089
13	 18 	 H3N 	 NH3 	 0.0003525651904404846 	 0.0003525651904404846
13	 10 	 NO 	 NO 	 1.771747132081234e-06 	 1.771747132081234e-06
13	 8 	 HLi 	 LiH 	 1.2837946187464072e-05 	 1.2837946187464072e-05
13	 4 	 CO2 	 CO2 	 0.014273077819593399 	 0.014273077819593399
13	 12 	 HN 	 NH 	 0.00044911654983206914 	 0.00044911654983206914
13	 15 	 CH3 	 CH3 	 8.906200948865487e-06 	 8.906200948865487e-06
13	 6 	 C2H2 	 C2H2 	 0.000712374673979171 	 0.000712374673979171
13	 19 	 HO 	 OH 	 6.34903060270201e-07 	 6.34903060270201e-07
13	 14 	 N2O 	 N2O 	 0.0005313838480565102 	 0.0005313838480565102
13	 11 	 NO2 	 NO2 	 0.0013384577574903711 	 0.0013384577574903711
13	 20 	 CH 	 CH 	 9.464898765144229e-06 	 9.464898765144229e-06
13	 23 	 HF2 	 HF2 	 0.0015245694101896962 	 0.0015245694101896962
13	 7 	 CO 	 OC 	 0.0010206703053779465 	 0.0010206703053779465
13	 5 	 F2 	 F2 	 2.140038603039191e-05 	 2.140038603039191e-05
13	 24 	 C 	 C 	 3.485866457921224e-05 	 3.485866457921224e-05
13	 22 	 CH4O 	 CH4O 	 0.00015348881515925462 	 0.00015348881515925462
13	 21 	 HN2O 	 HON2 	 0.0021238387789398114 	 0.0021238387789398114
13	 2 	 FLi 	 LiF 	 0.009247118125415763 	 0.009247118125415763
14	 0 	 H2 	 H2 	 1.8592642405311747e-05 	 1.8592642405311747e-05
14	 19 	 HO 	 OH 	 7.437389448735891e-07 	 7.437389448735891e-07
14	 10 	 NO 	 NO 	 3.5866683734375724e-06 	 3.5866683734375724e-06
14	 15 	 CH3 	 CH3 	 9.706773484183084e-06 	 9.706773484183084e-06
14	 4 	 CO2 	 CO2 	 0.01382411965578952 	 0.01382411965578952
14	 25 	 Li 	 Li 	 5.46061986443549e-06 	 5.46061986443549e-06
14	 24 	 C 	 C 	 3.1523831246112886e-05 	 3.1523831246112886e-05
14	 6 	 C2H2 	 C2H2 	 0.0006837809285760476 	 0.0006837809285760476
14	 23 	 HF2 	 HF2 	 0.001579164051443304 	 0.001579164051443304
14	 2 	 FLi 	 LiF 	 0.009201441400250514 	 0.009201441400250514
14	 13 	 O3 	 O3 	 0.0010768040495732294 	 0.0010768040495732294
14	 3 	 CHN 	 CNH 	 0.007207057661871849 	 0.007207057661871849
14	 18 	 H3N 	 NH3 	 0.00036291765348004225 	 0.00036291765348004225
14	 20 	 CH 	 CH 	 9.718223194124377e-06 	 9.718223194124377e-06
14	 17 	 H2O 	 OH2 	 0.00017306988390929583 	 0.00017306988390929583
14	 12 	 HN 	 NH 	 0.0004778504827684143 	 0.0004778504827684143
14	 1 	 N2 	 N2 	 8.15996154541659e-05 	 8.15996154541659e-05
14	 11 	 NO2 	 NO2 	 0.0016057918124658878 	 0.0016057918124658878
14	 7 	 CO 	 OC 	 0.0009620243972255115 	 0.0009620243972255115
14	 14 	 N2O 	 N2O 	 0.0007286290125903254 	 0.0007286290125903254
14	 9 	 Na2 	 Na2 	 3.3181013493874413e-07 	 3.3181013493874413e-07
14	 22 	 CH4O 	 CH4O 	 0.00016647672808407373 	 0.00016647672808407373
14	 16 	 CH2 	 CH2 	 0.0026721499708113007 	 0.0026721499708113007
14	 5 	 F2 	 F2 	 2.9624488185007135e-05 	 2.9624488185007135e-05
14	 21 	 HN2O 	 HON2 	 0.002314726254347601 	 0.002314726254347601
14	 8 	 HLi 	 LiH 	 1.42702887819369e-05 	 1.42702887819369e-05
15	 11 	 NO2 	 NO2 	 0.001662488303642166 	 0.001662488303642166
15	 18 	 H3N 	 NH3 	 0.0003582642674159695 	 0.0003582642674159695
15	 25 	 Li 	 Li 	 5.6171771974676845e-06 	 5.6171771974676845e-06
15	 23 	 HF2 	 HF2 	 0.0016361561909101093 	 0.0016361561909101093
15	 14 	 N2O 	 N2O 	 0.0007687599408437842 	 0.0007687599408437842
15	 2 	 FLi 	 LiF 	 0.009096159418718934 	 0.009096159418718934
15	 4 	 CO2 	 CO2 	 0.013216167227776385 	 0.013216167227776385
15	 24 	 C 	 C 	 2.385332604997633e-05 	 2.385332604997633e-05
15	 12 	 HN 	 NH 	 0.00048579017759296767 	 0.00048579017759296767
15	 13 	 O3 	 O3 	 0.0012496142810147907 	 0.0012496142810147907
15	 5 	 F2 	 F2 	 3.2044380181072543e-05 	 3.2044380181072543e-05
15	 19 	 HO 	 OH 	 1.0191521999085195e-06 	 1.0191521999085195e-06
15	 1 	 N2 	 N2 	 7.074633375201416e-05 	 7.074633375201416e-05
15	 8 	 HLi 	 LiH 	 1.4694597022997646e-05 	 1.4694597022997646e-05
15	 6 	 C2H2 	 C2H2 	 0.0006226505306827174 	 0.0006226505306827174
15	 9 	 Na2 	 Na2 	 3.736626391981374e-07 	 3.736626391981374e-07
15	 0 	 H2 	 H2 	 1.9602773946592184e-05 	 1.9602773946592184e-05
15	 10 	 NO 	 NO 	 9.662180280559087e-06 	 9.662180280559087e-06
15	 16 	 CH2 	 CH2 	 0.0026811924411407942 	 0.0026811924411407942
15	 22 	 CH4O 	 CH4O 	 0.00017481048228333126 	 0.00017481048228333126
15	 3 	 CHN 	 CNH 	 0.006979921831142648 	 0.006979921831142648
15	 7 	 CO 	 OC 	 0.0009156128086565563 	 0.0009156128086565563
15	 17 	 H2O 	 OH2 	 0.0001663988300615104 	 0.0001663988300615104
15	 20 	 CH 	 CH 	 9.28571559649042e-06 	 9.28571559649042e-06
15	 21 	 HN2O 	 HON2 	 0.0024402369552190295 	 0.0024402369552190295
15	 15 	 CH3 	 CH3 	 8.920085639098856e-06 	 8.920085639098856e-06
16	 19 	 HO 	 OH 	 1.042930501318627e-06 	 1.042930501318627e-06
16	 17 	 H2O 	 OH2 	 0.00016682265181936493 	 0.00016682265181936493
16	 1 	 N2 	 N2 	 6.436855760938677e-05 	 6.436855760938677e-05
16	 8 	 HLi 	 LiH 	 1.4551419150890098e-05 	 1.4551419150890098e-05
16	 11 	 NO2 	 NO2 	 0.0018927159642638885 	 0.0018927159642638885
16	 15 	 CH3 	 CH3 	 8.880463785701952e-06 	 8.880463785701952e-06
16	 13 	 O3 	 O3 	 0.0014131968884240644 	 0.0014131968884240644
16	 22 	 CH4O 	 CH4O 	 0.000179110662636906 	 0.000179110662636906
16	 4 	 CO2 	 CO2 	 0.012690013568703608 	 0.012690013568703608
16	 5 	 F2 	 F2 	 3.837946126557701e-05 	 3.837946126557701e-05
16	 12 	 HN 	 NH 	 0.0005049284023674358 	 0.0005049284023674358
16	 18 	 H3N 	 NH3 	 0.0003548243411914406 	 0.0003548243411914406
16	 21 	 HN2O 	 HON2 	 0.002540651239091718 	 0.002540651239091718
16	 2 	 FLi 	 LiF 	 0.008971503582517396 	 0.008971503582517396
16	 10 	 NO 	 NO 	 1.370327788787288e-05 	 1.370327788787288e-05
16	 25 	 Li 	 Li 	 8.563020578475844e-06 	 8.563020578475844e-06
16	 14 	 N2O 	 N2O 	 0.0010248395568844522 	 0.0010248395568844522
16	 9 	 Na2 	 Na2 	 3.599821464792434e-07 	 3.599821464792434e-07
16	 0 	 H2 	 H2 	 1.942957969512804e-05 	 1.942957969512804e-05
16	 24 	 C 	 C 	 1.544809898977485e-05 	 1.544809898977485e-05
16	 6 	 C2H2 	 C2H2 	 0.0005749926033835461 	 0.0005749926033835461
16	 20 	 CH 	 CH 	 9.321737336883679e-06 	 9.321737336883679e-06
16	 3 	 CHN 	 CNH 	 0.006793576660784434 	 0.006793576660784434
16	 7 	 CO 	 OC 	 0.0008627987497285873 	 0.0008627987497285873
16	 16 	 CH2 	 CH2 	 0.002703974973530544 	 0.002703974973530544
16	 23 	 HF2 	 HF2 	 0.0017731119580984885 	 0.0017731119580984885
17	 14 	 N2O 	 N2O 	 0.0010999232962335722 	 0.0010999232962335722
17	 17 	 H2O 	 OH2 	 0.00016471595917970632 	 0.00016471595917970632
17	 6 	 C2H2 	 C2H2 	 0.0005645212810213387 	 0.0005645212810213387
17	 16 	 CH2 	 CH2 	 0.002700644321075377 	 0.002700644321075377
17	 3 	 CHN 	 CNH 	 0.006704323082391449 	 0.006704323082391449
17	 19 	 HO 	 OH 	 1.2634147463399787e-06 	 1.2634147463399787e-06
17	 23 	 HF2 	 HF2 	 0.001792774318855841 	 0.001792774318855841
17	 2 	 FLi 	 LiF 	 0.008873248754014964 	 0.008873248754014964
17	 1 	 N2 	 N2 	 5.036956448856089e-05 	 5.036956448856089e-05
17	 0 	 H2 	 H2 	 1.8001473929425692e-05 	 1.8001473929425692e-05
17	 18 	 H3N 	 NH3 	 0.00034073022260883043 	 0.00034073022260883043
17	 25 	 Li 	 Li 	 6.968512714854745e-06 	 6.968512714854745e-06
17	 4 	 CO2 	 CO2 	 0.011998443207796113 	 0.011998443207796113
17	 11 	 NO2 	 NO2 	 0.002262924641100672 	 0.002262924641100672
17	 10 	 NO 	 NO 	 1.9875796851606728e-05 	 1.9875796851606728e-05
17	 9 	 Na2 	 Na2 	 2.946057105138332e-07 	 2.946057105138332e-07
17	 13 	 O3 	 O3 	 0.0018027364033090033 	 0.0018027364033090033
17	 21 	 HN2O 	 HON2 	 0.0027684593341988253 	 0.0027684593341988253
17	 24 	 C 	 C 	 9.571527486016092e-06 	 9.571527486016092e-06
17	 7 	 CO 	 OC 	 0.0008089454040466372 	 0.0008089454040466372
17	 8 	 HLi 	 LiH 	 1.413688729855484e-05 	 1.413688729855484e-05
17	 5 	 F2 	 F2 	 5.375105216025701e-05 	 5.375105216025701e-05
17	 12 	 HN 	 NH 	 0.0005364360992621897 	 0.0005364360992621897
17	 15 	 CH3 	 CH3 	 7.042140953071966e-06 	 7.042140953071966e-06
17	 20 	 CH 	 CH 	 8.419736873895418e-06 	 8.419736873895418e-06
17	 22 	 CH4O 	 CH4O 	 0.00020139806708599552 	 0.00020139806708599552
18	 23 	 HF2 	 HF2 	 0.0018623479878340846 	 0.0018623479878340846
18	 4 	 CO2 	 CO2 	 0.011593436680384117 	 0.011593436680384117
18	 21 	 HN2O 	 HON2 	 0.0028583153293228764 	 0.0028583153293228764
18	 24 	 C 	 C 	 7.751620731267911e-06 	 7.751620731267911e-06
18	 25 	 Li 	 Li 	 9.448887780724716e-06 	 9.448887780724716e-06
18	 12 	 HN 	 NH 	 0.0005536671663533828 	 0.0005536671663533828
18	 18 	 H3N 	 NH3 	 0.00034338428222727634 	 0.00034338428222727634
18	 20 	 CH 	 CH 	 8.811723382674038e-06 	 8.811723382674038e-06
18	 9 	 Na2 	 Na2 	 4.020395201516715e-07 	 4.020395201516715e-07
18	 0 	 H2 	 H2 	 2.007310042350715e-05 	 2.007310042350715e-05
18	 7 	 CO 	 OC 	 0.0007638502340545444 	 0.0007638502340545444
18	 16 	 CH2 	 CH2 	 0.002748352844413891 	 0.002748352844413891
18	 19 	 HO 	 OH 	 1.5441506666894267e-06 	 1.5441506666894267e-06
18	 6 	 C2H2 	 C2H2 	 0.00047794768427480186 	 0.00047794768427480186
18	 17 	 H2O 	 OH2 	 0.0001553580716106595 	 0.0001553580716106595
18	 22 	 CH4O 	 CH4O 	 0.0002153665247683785 	 0.0002153665247683785
18	 15 	 CH3 	 CH3 	 9.154194143178804e-06 	 9.154194143178804e-06
18	 8 	 HLi 	 LiH 	 1.6885813529902943e-05 	 1.6885813529902943e-05
18	 14 	 N2O 	 N2O 	 0.0016001217750623213 	 0.0016001217750623213
18	 2 	 FLi 	 LiF 	 0.00868689464375579 	 0.00868689464375579
18	 11 	 NO2 	 NO2 	 0.002782713873287416 	 0.002782713873287416
18	 13 	 O3 	 O3 	 0.002239558067925893 	 0.002239558067925893
18	 1 	 N2 	 N2 	 3.356099030622535e-05 	 3.356099030622535e-05
18	 3 	 CHN 	 CNH 	 0.006382174619469031 	 0.006382174619469031
18	 10 	 NO 	 NO 	 3.429955756377078e-05 	 3.429955756377078e-05
18	 5 	 F2 	 F2 	 6.779766755983102e-05 	 6.779766755983102e-05
19	 15 	 CH3 	 CH3 	 8.322515274130195e-06 	 8.322515274130195e-06
19	 6 	 C2H2 	 C2H2 	 0.00045785441699956324 	 0.00045785441699956324
19	 23 	 HF2 	 HF2 	 0.001958322640036675 	 0.001958322640036675
19	 7 	 CO 	 OC 	 0.0007336236393184064 	 0.0007336236393184064
19	 14 	 N2O 	 N2O 	 0.0016684132397132923 	 0.0016684132397132923
19	 10 	 NO 	 NO 	 3.525450773910793e-05 	 3.525450773910793e-05
19	 12 	 HN 	 NH 	 0.0005788243595432315 	 0.0005788243595432315
19	 17 	 H2O 	 OH2 	 0.00014628848268581054 	 0.00014628848268581054
19	 25 	 Li 	 Li 	 1.1490323222499225e-05 	 1.1490323222499225e-05
19	 21 	 HN2O 	 HON2 	 0.0030945358621466295 	 0.0030945358621466295
19	 3 	 CHN 	 CNH 	 0.0062989938605853045 	 0.0062989938605853045
19	 4 	 CO2 	 CO2 	 0.01088125959045835 	 0.01088125959045835
19	 5 	 F2 	 F2 	 7.091731794659621e-05 	 7.091731794659621e-05
19	 13 	 O3 	 O3 	 0.0023671862725753467 	 0.0023671862725753467
19	 2 	 FLi 	 LiF 	 0.008600583411688295 	 0.008600583411688295
19	 24 	 C 	 C 	 3.271959035007435e-06 	 3.271959035007435e-06
19	 22 	 CH4O 	 CH4O 	 0.00022390487817792036 	 0.00022390487817792036
19	 20 	 CH 	 CH 	 8.170831423910882e-06 	 8.170831423910882e-06
19	 9 	 Na2 	 Na2 	 3.930417003043687e-07 	 3.930417003043687e-07
19	 19 	 HO 	 OH 	 1.4720363553567812e-06 	 1.4720363553567812e-06
19	 18 	 H3N 	 NH3 	 0.0003278444209129567 	 0.0003278444209129567
19	 0 	 H2 	 H2 	 1.8050815332147573e-05 	 1.8050815332147573e-05
19	 16 	 CH2 	 CH2 	 0.0027392395018772755 	 0.0027392395018772755
19	 11 	 NO2 	 NO2 	 0.0031287465817579478 	 0.0031287465817579478
19	 8 	 HLi 	 LiH 	 1.5506778817254747e-05 	 1.5506778817254747e-05
19	 1 	 N2 	 N2 	 2.272366484105717e-05 	 2.272366484105717e-05
20	 6 	 C2H2 	 C2H2 	 0.0004058679600633992 	 0.0004058679600633992
20	 18 	 H3N 	 NH3 	 0.00032729297152157285 	 0.00032729297152157285
20	 12 	 HN 	 NH 	 0.0006056136995902136 	 0.0006056136995902136
20	 3 	 CHN 	 CNH 	 0.0061333116641114765 	 0.0061333116641114765
20	 16 	 CH2 	 CH2 	 0.002737951907956307 	 0.002737951907956307
20	 23 	 HF2 	 HF2 	 0.002038628870642052 	 0.002038628870642052
20	 17 	 H2O 	 OH2 	 0.00013466204059750894 	 0.00013466204059750894
20	 4 	 CO2 	 CO2 	 0.010328546039407195 	 0.010328546039407195
20	 7 	 CO 	 OC 	 0.0006701293779257393 	 0.0006701293779257393
20	 0 	 H2 	 H2 	 1.7671609764449908e-05 	 1.7671609764449908e-05
20	 2 	 FLi 	 LiF 	 0.008467182708954229 	 0.008467182708954229
20	 5 	 F2 	 F2 	 8.67391218566252e-05 	 8.67391218566252e-05
20	 9 	 Na2 	 Na2 	 4.0775520070549723e-07 	 4.0775520070549723e-07
20	 1 	 N2 	 N2 	 1.798423967793153e-05 	 1.798423967793153e-05
20	 14 	 N2O 	 N2O 	 0.0021269363375486182 	 0.0021269363375486182
20	 10 	 NO 	 NO 	 5.309526164814928e-05 	 5.309526164814928e-05
20	 21 	 HN2O 	 HON2 	 0.0034197564993312377 	 0.0034197564993312377
20	 25 	 Li 	 Li 	 1.501334926849137e-05 	 1.501334926849137e-05
20	 11 	 NO2 	 NO2 	 0.00344230179879671 	 0.00344230179879671
20	 8 	 HLi 	 LiH 	 1.5121955952732729e-05 	 1.5121955952732729e-05
20	 19 	 HO 	 OH 	 1.3917297639221887e-06 	 1.3917297639221887e-06
20	 13 	 O3 	 O3 	 0.0028742227816436253 	 0.0028742227816436253
20	 20 	 CH 	 CH 	 7.777591729897219e-06 	 7.777591729897219e-06
20	 22 	 CH4O 	 CH4O 	 0.00024017711618801846 	 0.00024017711618801846
20	 15 	 CH3 	 CH3 	 4.727247667448356e-06 	 4.727247667448356e-06
20	 24 	 C 	 C 	 1.0472962524834139e-06 	 1.0472962524834139e-06
21	 20 	 CH 	 CH 	 7.840599737364613e-06 	 7.840599737364613e-06
21	 4 	 CO2 	 CO2 	 0.00986743901362203 	 0.00986743901362203
21	 25 	 Li 	 Li 	 1.5414061106040284e-05 	 1.5414061106040284e-05
21	 5 	 F2 	 F2 	 9.582159802377089e-05 	 9.582159802377089e-05
21	 12 	 HN 	 NH 	 0.000649242119822604 	 0.000649242119822604
21	 18 	 H3N 	 NH3 	 0.00032298598091250825 	 0.00032298598091250825
21	 11 	 NO2 	 NO2 	 0.0036990114975545317 	 0.0036990114975545317
21	 0 	 H2 	 H2 	 1.7964999434715956e-05 	 1.7964999434715956e-05
21	 16 	 CH2 	 CH2 	 0.0027948099983358984 	 0.0027948099983358984
21	 9 	 Na2 	 Na2 	 5.587738252244871e-07 	 5.587738252244871e-07
21	 17 	 H2O 	 OH2 	 0.0001223995435607323 	 0.0001223995435607323
21	 1 	 N2 	 N2 	 1.2352379715859031e-05 	 1.2352379715859031e-05
21	 7 	 CO 	 OC 	 0.0005983040848922634 	 0.0005983040848922634
21	 15 	 CH3 	 CH3 	 6.3348633044153816e-06 	 6.3348633044153816e-06
21	 3 	 CHN 	 CNH 	 0.00590345950992812 	 0.00590345950992812
21	 14 	 N2O 	 N2O 	 0.0024861694311673296 	 0.0024861694311673296
21	 6 	 C2H2 	 C2H2 	 0.0003347554289348957 	 0.0003347554289348957
21	 8 	 HLi 	 LiH 	 1.757129639958738e-05 	 1.757129639958738e-05
21	 22 	 CH4O 	 CH4O 	 0.0002547633394266624 	 0.0002547633394266624
21	 23 	 HF2 	 HF2 	 0.002176273037864386 	 0.002176273037864386
21	 21 	 HN2O 	 HON2 	 0.0036889314857540176 	 0.0036889314857540176
21	 2 	 FLi 	 LiF 	 0.008294173805909699 	 0.008294173805909699
21	 10 	 NO 	 NO 	 6.959753814391848e-05 	 6.959753814391848e-05
21	 13 	 O3 	 O3 	 0.0032916734271382394 	 0.0032916734271382394
21	 19 	 HO 	 OH 	 1.5143938718604933e-06 	 1.5143938718604933e-06
21	 24 	 C 	 C 	 1.496895880917963e-07 	 1.496895880917963e-07
22	 15 	 CH3 	 CH3 	 5.244000198430151e-06 	 5.244000198430151e-06
22	 12 	 HN 	 NH 	 0.0006724733820573484 	 0.0006724733820573484
22	 5 	 F2 	 F2 	 0.0001066898970994658 	 0.0001066898970994658
22	 25 	 Li 	 Li 	 1.798460530274727e-05 	 1.798460530274727e-05
22	 0 	 H2 	 H2 	 1.6890301074592695e-05 	 1.6890301074592695e-05
22	 22 	 CH4O 	 CH4O 	 0.00025437314274694356 	 0.00025437314274694356
22	 14 	 N2O 	 N2O 	 0.002533062654777511 	 0.002533062654777511
22	 7 	 CO 	 OC 	 0.0005851803590115424 	 0.0005851803590115424
22	 19 	 HO 	 OH 	 1.5270004741652544e-06 	 1.5270004741652544e-06
22	 2 	 FLi 	 LiF 	 0.008259607933747151 	 0.008259607933747151
22	 9 	 Na2 	 Na2 	 5.889820234502856e-07 	 5.889820234502856e-07
22	 16 	 CH2 	 CH2 	 0.002786877743538115 	 0.002786877743538115
22	 23 	 HF2 	 HF2 	 0.002178514029690307 	 0.002178514029690307
22	 3 	 CHN 	 CNH 	 0.005837657907539142 	 0.005837657907539142
22	 18 	 H3N 	 NH3 	 0.000314857232783765 	 0.000314857232783765
22	 20 	 CH 	 CH 	 7.656565443843806e-06 	 7.656565443843806e-06
22	 10 	 NO 	 NO 	 6.979816409639457e-05 	 6.979816409639457e-05
22	 24 	 C 	 C 	 1.5002052667348587e-07 	 1.5002052667348587e-07
22	 1 	 N2 	 N2 	 1.0238339588946646e-05 	 1.0238339588946646e-05
22	 21 	 HN2O 	 HON2 	 0.003699368424082226 	 0.003699368424082226
22	 4 	 CO2 	 CO2 	 0.009278060058660652 	 0.009278060058660652
22	 17 	 H2O 	 OH2 	 0.00011403745311148175 	 0.00011403745311148175
22	 11 	 NO2 	 NO2 	 0.003990364193439546 	 0.003990364193439546
22	 6 	 C2H2 	 C2H2 	 0.000305262843733653 	 0.000305262843733653
22	 8 	 HLi 	 LiH 	 1.5595106015533885e-05 	 1.5595106015533885e-05
22	 13 	 O3 	 O3 	 0.0034745225993739305 	 0.0034745225993739305
23	 14 	 N2O 	 N2O 	 0.0027230231103964296 	 0.0027230231103964296
23	 1 	 N2 	 N2 	 7.544413220814705e-06 	 7.544413220814705e-06
23	 22 	 CH4O 	 CH4O 	 0.00026178870107611166 	 0.00026178870107611166
23	 19 	 HO 	 OH 	 1.5454416648796422e-06 	 1.5454416648796422e-06
23	 3 	 CHN 	 CNH 	 0.005714564694606688 	 0.005714564694606688
23	 13 	 O3 	 O3 	 0.0035672455617310472 	 0.0035672455617310472
23	 6 	 C2H2 	 C2H2 	 0.0002891331980946379 	 0.0002891331980946379
23	 12 	 HN 	 NH 	 0.000707158649345393 	 0.000707158649345393
23	 5 	 F2 	 F2 	 0.00011961694783751787 	 0.00011961694783751787
23	 20 	 CH 	 CH 	 7.453691483148196e-06 	 7.453691483148196e-06
23	 8 	 HLi 	 LiH 	 1.5660247585780022e-05 	 1.5660247585780022e-05
23	 15 	 CH3 	 CH3 	 3.927611210800747e-06 	 3.927611210800747e-06
23	 4 	 CO2 	 CO2 	 0.008838390725236019 	 0.008838390725236019
23	 9 	 Na2 	 Na2 	 6.411897835710571e-07 	 6.411897835710571e-07
23	 10 	 NO 	 NO 	 8.667618163071169e-05 	 8.667618163071169e-05
23	 18 	 H3N 	 NH3 	 0.00031313027955904156 	 0.00031313027955904156
23	 24 	 C 	 C 	 1.0581470830591492e-07 	 1.0581470830591492e-07
23	 11 	 NO2 	 NO2 	 0.004424977072062404 	 0.004424977072062404
23	 17 	 H2O 	 OH2 	 0.0001030796090771093 	 0.0001030796090771093
23	 16 	 CH2 	 CH2 	 0.002826300480371084 	 0.002826300480371084
23	 21 	 HN2O 	 HON2 	 0.004022431173972262 	 0.004022431173972262
23	 25 	 Li 	 Li 	 2.2261613522569448e-05 	 2.2261613522569448e-05
23	 7 	 CO 	 OC 	 0.0005100632900712611 	 0.0005100632900712611
23	 2 	 FLi 	 LiF 	 0.00807562670507994 	 0.00807562670507994
23	 0 	 H2 	 H2 	 1.5128051046628919e-05 	 1.5128051046628919e-05
23	 23 	 HF2 	 HF2 	 0.002309491111018151 	 0.002309491111018151
24	 1 	 N2 	 N2 	 4.169016924681583e-06 	 4.169016924681583e-06
24	 22 	 CH4O 	 CH4O 	 0.00027549343294647476 	 0.00027549343294647476
24	 8 	 HLi 	 LiH 	 1.636721016066255e-05 	 1.636721016066255e-05
24	 5 	 F2 	 F2 	 0.000132222875625431 	 0.000132222875625431
24	 12 	 HN 	 NH 	 0.0007440811748660727 	 0.0007440811748660727
24	 17 	 H2O 	 OH2 	 0.00010049139880360057 	 0.00010049139880360057
24	 18 	 H3N 	 NH3 	 0.0003136780927245928 	 0.0003136780927245928
24	 21 	 HN2O 	 HON2 	 0.004047982672793085 	 0.004047982672793085
24	 14 	 N2O 	 N2O 	 0.0030868350521267253 	 0.0030868350521267253
24	 19 	 HO 	 OH 	 1.5727019007803534e-06 	 1.5727019007803534e-06
24	 9 	 Na2 	 Na2 	 8.175495982152401e-07 	 8.175495982152401e-07
24	 20 	 CH 	 CH 	 7.569765250694941e-06 	 7.569765250694941e-06
24	 11 	 NO2 	 NO2 	 0.0044999995018380765 	 0.0044999995018380765
24	 24 	 C 	 C 	 1.750871757991536e-07 	 1.750871757991536e-07
24	 3 	 CHN 	 CNH 	 0.005581824095676901 	 0.005581824095676901
24	 10 	 NO 	 NO 	 9.313384760594503e-05 	 9.313384760594503e-05
24	 2 	 FLi 	 LiF 	 0.00803655156892678 	 0.00803655156892678
24	 15 	 CH3 	 CH3 	 4.3901600681287375e-06 	 4.3901600681287375e-06
24	 16 	 CH2 	 CH2 	 0.0028447921220569306 	 0.0028447921220569306
24	 4 	 CO2 	 CO2 	 0.008499963176923083 	 0.008499963176923083
24	 25 	 Li 	 Li 	 2.278513049571101e-05 	 2.278513049571101e-05
24	 13 	 O3 	 O3 	 0.003967062932249316 	 0.003967062932249316
24	 7 	 CO 	 OC 	 0.0004927650667482465 	 0.0004927650667482465
24	 6 	 C2H2 	 C2H2 	 0.0002416071497467958 	 0.0002416071497467958
24	 0 	 H2 	 H2 	 1.4475128033755106e-05 	 1.4475128033755106e-05
24	 23 	 HF2 	 HF2 	 0.0023445342862007117 	 0.0023445342862007117
25	 24 	 C 	 C 	 5.119858620264868e-07 	 5.119858620264868e-07
25	 18 	 H3N 	 NH3 	 0.00031688010880539044 	 0.00031688010880539044
25	 21 	 HN2O 	 HON2 	 0.0041906194688265085 	 0.0041906194688265085
25	 2 	 FLi 	 LiF 	 0.00795141740414807 	 0.00795141740414807
25	 23 	 HF2 	 HF2 	 0.0023585089324751037 	 0.0023585089324751037
25	 0 	 H2 	 H2 	 1.4429622151643768e-05 	 1.4429622151643768e-05
25	 15 	 CH3 	 CH3 	 3.969910024647104e-06 	 3.969910024647104e-06
25	 11 	 NO2 	 NO2 	 0.0048554750154196705 	 0.0048554750154196705
25	 7 	 CO 	 OC 	 0.00046844166298286056 	 0.00046844166298286056
25	 5 	 F2 	 F2 	 0.00014454779004295808 	 0.00014454779004295808
