#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
36	 24 	 C 	 C 	 0.00010070857733283773 	 0.00010070857733283773
36	 14 	 NO2 	 NO2 	 0.002536706692493786 	 0.002536706692493786
37	 26 	 F 	 F 	 4.2543108647014775e-05 	 4.2543108647014775e-05
37	 23 	 CH 	 CH 	 2.3762712097792556e-06 	 2.3762712097792556e-06
37	 6 	 F2 	 F2 	 5.502049625565788e-05 	 5.502049625565788e-05
37	 19 	 CH2 	 CH2 	 0.000431757243085565 	 0.000431757243085565
37	 20 	 H2O 	 OH2 	 2.4579830697429233e-05 	 2.4579830697429233e-05
37	 36 	 C 	 C 	 4.1065996859191846e-05 	 4.1065996859191846e-05
37	 2 	 FLi 	 LiF 	 0.006857135201777427 	 0.006857135201777427
37	 1 	 N2 	 N2 	 1.33002309163641e-06 	 1.33002309163641e-06
37	 15 	 HN 	 NH 	 0.00010114395380351092 	 0.00010114395380351092
37	 18 	 CH3 	 CH3 	 0.0005020871697297234 	 0.0005020871697297234
37	 8 	 C2H2 	 C2H2 	 5.9829587270973346e-05 	 5.9829587270973346e-05
37	 4 	 CO2 	 CO2 	 0.010639862000705741 	 0.010639862000705741
37	 17 	 N2O 	 N2O 	 0.0020992222379465435 	 0.0020992222379465435
37	 3 	 CHN 	 CNH 	 0.004796406258019014 	 0.004796406258019014
37	 14 	 NO2 	 NO2 	 0.0025385675930279512 	 0.0025385675930279512
37	 22 	 HO 	 OH 	 1.2784762708936212e-05 	 1.2784762708936212e-05
37	 12 	 Na2 	 Na2 	 6.265197740045243e-07 	 6.265197740045243e-07
37	 13 	 NO 	 NO 	 3.767516607759641e-05 	 3.767516607759641e-05
37	 30 	 Na 	 Na 	 6.582343562451957e-05 	 6.582343562451957e-05
37	 9 	 CO 	 OC 	 0.0005498150857636835 	 0.0005498150857636835
37	 37 	 Li 	 Li 	 2.532138421055489e-06 	 2.532138421055489e-06
37	 0 	 H2 	 H2 	 4.572177646530617e-05 	 4.572177646530617e-05
37	 11 	 HLi 	 LiH 	 2.704227647859407e-05 	 2.704227647859407e-05
37	 31 	 O 	 O 	 6.033944155429365e-05 	 6.033944155429365e-05
37	 35 	 HF2 	 HF2 	 0.0013843224479118267 	 0.0013843224479118267
37	 16 	 O3 	 O3 	 0.0014527254800426911 	 0.0014527254800426911
37	 25 	 Cl 	 Cl 	 0.00024937545359911213 	 0.00024937545359911213
37	 24 	 C 	 C 	 9.651637067806311e-05 	 9.651637067806311e-05
37	 27 	 H 	 H 	 5.112915313865121e-07 	 5.112915313865121e-07
37	 28 	 Li 	 Li 	 9.383291162953031e-06 	 9.383291162953031e-06
37	 29 	 N 	 N 	 0.00010088421901577508 	 0.00010088421901577508
37	 21 	 H3N 	 NH3 	 0.00010685354387878923 	 0.00010685354387878923
38	 28 	 Li 	 Li 	 9.188570986059626e-06 	 9.188570986059626e-06
38	 37 	 Li 	 Li 	 2.5205730666875616e-06 	 2.5205730666875616e-06
38	 27 	 H 	 H 	 5.074807110347998e-07 	 5.074807110347998e-07
38	 36 	 C 	 C 	 4.1653756564639756e-05 	 4.1653756564639756e-05
38	 24 	 C 	 C 	 9.105460269866348e-05 	 9.105460269866348e-05
38	 11 	 HLi 	 LiH 	 2.7043649651967785e-05 	 2.7043649651967785e-05
38	 19 	 CH2 	 CH2 	 0.0004366697846775282 	 0.0004366697846775282
38	 30 	 Na 	 Na 	 4.676364628466332e-05 	 4.676364628466332e-05
38	 12 	 Na2 	 Na2 	 6.221571662141577e-07 	 6.221571662141577e-07
38	 21 	 H3N 	 NH3 	 0.00010922658308225998 	 0.00010922658308225998
38	 8 	 C2H2 	 C2H2 	 5.839737327021002e-05 	 5.839737327021002e-05
38	 2 	 FLi 	 LiF 	 0.00679610761555445 	 0.00679610761555445
38	 17 	 N2O 	 N2O 	 0.002100997767623933 	 0.002100997767623933
38	 6 	 F2 	 F2 	 5.4769640180428597e-05 	 5.4769640180428597e-05
38	 25 	 Cl 	 Cl 	 0.000154401296981706 	 0.000154401296981706
38	 35 	 HF2 	 HF2 	 0.0013767228576525073 	 0.0013767228576525073
38	 29 	 N 	 N 	 8.915146607782407e-05 	 8.915146607782407e-05
38	 14 	 NO2 	 NO2 	 0.002537829921317228 	 0.002537829921317228
38	 20 	 H2O 	 OH2 	 2.7786517906908262e-05 	 2.7786517906908262e-05
38	 23 	 CH 	 CH 	 2.5038997615140594e-06 	 2.5038997615140594e-06
38	 22 	 HO 	 OH 	 1.3355022983679921e-05 	 1.3355022983679921e-05
38	 1 	 N2 	 N2 	 1.684527556974179e-06 	 1.684527556974179e-06
38	 0 	 H2 	 H2 	 4.603631188370514e-05 	 4.603631188370514e-05
38	 26 	 F 	 F 	 1.9641020784583433e-05 	 1.9641020784583433e-05
38	 15 	 HN 	 NH 	 0.00010304702062833393 	 0.00010304702062833393
38	 3 	 CHN 	 CNH 	 0.00480507330852293 	 0.00480507330852293
38	 18 	 CH3 	 CH3 	 0.0005174300383425317 	 0.0005174300383425317
38	 9 	 CO 	 OC 	 0.0005499720634236504 	 0.0005499720634236504
38	 31 	 O 	 O 	 3.9850464347568276e-05 	 3.9850464347568276e-05
38	 4 	 CO2 	 CO2 	 0.010657445754903457 	 0.010657445754903457
38	 16 	 O3 	 O3 	 0.0014404821416814974 	 0.0014404821416814974
38	 13 	 NO 	 NO 	 3.7579105149368474e-05 	 3.7579105149368474e-05
39	 8 	 C2H2 	 C2H2 	 5.494537195984991e-05 	 5.494537195984991e-05
39	 0 	 H2 	 H2 	 4.597645260974853e-05 	 4.597645260974853e-05
39	 17 	 N2O 	 N2O 	 0.0021025956287340597 	 0.0021025956287340597
39	 3 	 CHN 	 CNH 	 0.004801074536415566 	 0.004801074536415566
39	 30 	 Na 	 Na 	 2.9437838273672624e-05 	 2.9437838273672624e-05
39	 6 	 F2 	 F2 	 5.482851605137389e-05 	 5.482851605137389e-05
39	 13 	 NO 	 NO 	 3.7910960413820244e-05 	 3.7910960413820244e-05
39	 28 	 Li 	 Li 	 8.096479854723341e-06 	 8.096479854723341e-06
39	 20 	 H2O 	 OH2 	 2.8749599295815815e-05 	 2.8749599295815815e-05
39	 11 	 HLi 	 LiH 	 2.73272698293428e-05 	 2.73272698293428e-05
39	 12 	 Na2 	 Na2 	 6.127742685475599e-07 	 6.127742685475599e-07
39	 19 	 CH2 	 CH2 	 0.0004418535238305162 	 0.0004418535238305162
39	 14 	 NO2 	 NO2 	 0.002544131915538822 	 0.002544131915538822
39	 36 	 C 	 C 	 4.2515166565012246e-05 	 4.2515166565012246e-05
39	 35 	 HF2 	 HF2 	 0.0013752913256582862 	 0.0013752913256582862
39	 21 	 H3N 	 NH3 	 0.00011377439276421435 	 0.00011377439276421435
39	 15 	 HN 	 NH 	 0.00010333181571766627 	 0.00010333181571766627
39	 22 	 HO 	 OH 	 1.353231248770679e-05 	 1.353231248770679e-05
39	 9 	 CO 	 OC 	 0.0005481620613910933 	 0.0005481620613910933
39	 26 	 F 	 F 	 1.8867613322881425e-05 	 1.8867613322881425e-05
39	 27 	 H 	 H 	 4.799928316387569e-07 	 4.799928316387569e-07
39	 1 	 N2 	 N2 	 1.7198035823013185e-06 	 1.7198035823013185e-06
39	 4 	 CO2 	 CO2 	 0.010635823011548827 	 0.010635823011548827
39	 23 	 CH 	 CH 	 2.549268882559328e-06 	 2.549268882559328e-06
39	 24 	 C 	 C 	 8.31403037434334e-05 	 8.31403037434334e-05
39	 2 	 FLi 	 LiF 	 0.0068209975590972985 	 0.0068209975590972985
39	 31 	 O 	 O 	 4.14694397248697e-05 	 4.14694397248697e-05
39	 16 	 O3 	 O3 	 0.0014535170070725805 	 0.0014535170070725805
39	 29 	 N 	 N 	 8.592754602051769e-05 	 8.592754602051769e-05
39	 37 	 Li 	 Li 	 2.508908056824784e-06 	 2.508908056824784e-06
39	 18 	 CH3 	 CH3 	 0.0005197157350375458 	 0.0005197157350375458
39	 25 	 Cl 	 Cl 	 0.00011491185825526689 	 0.00011491185825526689
40	 28 	 Li 	 Li 	 8.238604252745931e-06 	 8.238604252745931e-06
40	 2 	 FLi 	 LiF 	 0.006806206157898009 	 0.006806206157898009
40	 36 	 C 	 C 	 4.252561422089559e-05 	 4.252561422089559e-05
40	 4 	 CO2 	 CO2 	 0.010627322168818669 	 0.010627322168818669
40	 37 	 Li 	 Li 	 2.503855089485537e-06 	 2.503855089485537e-06
40	 25 	 Cl 	 Cl 	 9.730609103531025e-05 	 9.730609103531025e-05
40	 24 	 C 	 C 	 8.088950382072969e-05 	 8.088950382072969e-05
40	 19 	 CH2 	 CH2 	 0.0004440068342713275 	 0.0004440068342713275
40	 13 	 NO 	 NO 	 3.8263019678483496e-05 	 3.8263019678483496e-05
40	 11 	 HLi 	 LiH 	 2.743998224049567e-05 	 2.743998224049567e-05
40	 29 	 N 	 N 	 7.92684961328376e-05 	 7.92684961328376e-05
40	 20 	 H2O 	 OH2 	 3.0337161105791987e-05 	 3.0337161105791987e-05
40	 31 	 O 	 O 	 3.453551533417413e-05 	 3.453551533417413e-05
40	 0 	 H2 	 H2 	 4.631960778472045e-05 	 4.631960778472045e-05
40	 22 	 HO 	 OH 	 1.3852862563927206e-05 	 1.3852862563927206e-05
40	 23 	 CH 	 CH 	 2.625025559149299e-06 	 2.625025559149299e-06
40	 27 	 H 	 H 	 4.6207959286637073e-07 	 4.6207959286637073e-07
40	 9 	 CO 	 OC 	 0.0005451476272254203 	 0.0005451476272254203
40	 30 	 Na 	 Na 	 1.815744231784495e-05 	 1.815744231784495e-05
40	 6 	 F2 	 F2 	 5.5209741759030506e-05 	 5.5209741759030506e-05
40	 35 	 HF2 	 HF2 	 0.0013736634700138135 	 0.0013736634700138135
40	 21 	 H3N 	 NH3 	 0.00011837756249235632 	 0.00011837756249235632
40	 26 	 F 	 F 	 1.1936223786371023e-05 	 1.1936223786371023e-05
40	 14 	 NO2 	 NO2 	 0.0025604083847242 	 0.0025604083847242
40	 17 	 N2O 	 N2O 	 0.0021204246218821847 	 0.0021204246218821847
40	 8 	 C2H2 	 C2H2 	 5.311909234655647e-05 	 5.311909234655647e-05
40	 3 	 CHN 	 CNH 	 0.004793520922073769 	 0.004793520922073769
40	 18 	 CH3 	 CH3 	 0.0005293342884597097 	 0.0005293342884597097
40	 15 	 HN 	 NH 	 0.00010460995319290461 	 0.00010460995319290461
40	 12 	 Na2 	 Na2 	 6.008962798936109e-07 	 6.008962798936109e-07
40	 16 	 O3 	 O3 	 0.001454414688265891 	 0.001454414688265891
40	 1 	 N2 	 N2 	 1.9988908190580475e-06 	 1.9988908190580475e-06
41	 9 	 CO 	 OC 	 0.0005446877926929359 	 0.0005446877926929359
41	 2 	 FLi 	 LiF 	 0.006768510024225511 	 0.006768510024225511
41	 22 	 HO 	 OH 	 1.4011442937262569e-05 	 1.4011442937262569e-05
41	 28 	 Li 	 Li 	 7.577755007649503e-06 	 7.577755007649503e-06
41	 26 	 F 	 F 	 1.15465746259842e-05 	 1.15465746259842e-05
41	 30 	 Na 	 Na 	 1.6624080722852192e-05 	 1.6624080722852192e-05
41	 12 	 Na2 	 Na2 	 6.02740890363116e-07 	 6.02740890363116e-07
41	 16 	 O3 	 O3 	 0.0014565960930808853 	 0.0014565960930808853
41	 24 	 C 	 C 	 7.58362514173517e-05 	 7.58362514173517e-05
41	 29 	 N 	 N 	 7.472036710831283e-05 	 7.472036710831283e-05
41	 21 	 H3N 	 NH3 	 0.00011978732061128238 	 0.00011978732061128238
41	 11 	 HLi 	 LiH 	 2.766744021887368e-05 	 2.766744021887368e-05
41	 31 	 O 	 O 	 3.123708756993478e-05 	 3.123708756993478e-05
41	 4 	 CO2 	 CO2 	 0.010620171475686977 	 0.010620171475686977
41	 14 	 NO2 	 NO2 	 0.002564585449563525 	 0.002564585449563525
41	 6 	 F2 	 F2 	 5.5350762741869424e-05 	 5.5350762741869424e-05
41	 37 	 Li 	 Li 	 2.4930258879868676e-06 	 2.4930258879868676e-06
41	 15 	 HN 	 NH 	 0.00010515308471405341 	 0.00010515308471405341
41	 19 	 CH2 	 CH2 	 0.0004480152836423413 	 0.0004480152836423413
41	 18 	 CH3 	 CH3 	 0.0005314639802449817 	 0.0005314639802449817
41	 0 	 H2 	 H2 	 4.6464963727230554e-05 	 4.6464963727230554e-05
41	 3 	 CHN 	 CNH 	 0.004781137894598423 	 0.004781137894598423
41	 23 	 CH 	 CH 	 2.6943426238081896e-06 	 2.6943426238081896e-06
41	 8 	 C2H2 	 C2H2 	 5.1342522502491446e-05 	 5.1342522502491446e-05
41	 35 	 HF2 	 HF2 	 0.0013749448534983977 	 0.0013749448534983977
41	 36 	 C 	 C 	 4.3133620028591703e-05 	 4.3133620028591703e-05
41	 13 	 NO 	 NO 	 3.883001532745639e-05 	 3.883001532745639e-05
41	 20 	 H2O 	 OH2 	 3.16145972584901e-05 	 3.16145972584901e-05
41	 1 	 N2 	 N2 	 2.095940189846541e-06 	 2.095940189846541e-06
41	 27 	 H 	 H 	 4.586434940817822e-07 	 4.586434940817822e-07
41	 17 	 N2O 	 N2O 	 0.002136655289924154 	 0.002136655289924154
41	 25 	 Cl 	 Cl 	 5.790218233656648e-05 	 5.790218233656648e-05
42	 8 	 C2H2 	 C2H2 	 5.337106888549702e-05 	 5.337106888549702e-05
42	 37 	 Li 	 Li 	 2.4947612189247033e-06 	 2.4947612189247033e-06
42	 27 	 H 	 H 	 4.556499068892521e-07 	 4.556499068892521e-07
42	 23 	 CH 	 CH 	 2.7216893666610443e-06 	 2.7216893666610443e-06
42	 29 	 N 	 N 	 7.374335570874656e-05 	 7.374335570874656e-05
42	 24 	 C 	 C 	 7.49156546763016e-05 	 7.49156546763016e-05
42	 14 	 NO2 	 NO2 	 0.002572196766247768 	 0.002572196766247768
42	 26 	 F 	 F 	 9.990891294092453e-06 	 9.990891294092453e-06
42	 4 	 CO2 	 CO2 	 0.010593446189467707 	 0.010593446189467707
42	 13 	 NO 	 NO 	 3.897588366292102e-05 	 3.897588366292102e-05
42	 3 	 CHN 	 CNH 	 0.0047776969526010845 	 0.0047776969526010845
42	 25 	 Cl 	 Cl 	 4.44439828708884e-05 	 4.44439828708884e-05
42	 30 	 Na 	 Na 	 1.2741878908296105e-05 	 1.2741878908296105e-05
42	 2 	 FLi 	 LiF 	 0.006790255621139922 	 0.006790255621139922
42	 31 	 O 	 O 	 2.835123877975004e-05 	 2.835123877975004e-05
42	 11 	 HLi 	 LiH 	 2.7718596081852045e-05 	 2.7718596081852045e-05
42	 28 	 Li 	 Li 	 7.290032035446714e-06 	 7.290032035446714e-06
42	 36 	 C 	 C 	 4.359268990764764e-05 	 4.359268990764764e-05
42	 15 	 HN 	 NH 	 0.00010607235323236888 	 0.00010607235323236888
42	 18 	 CH3 	 CH3 	 0.0005376947746877141 	 0.0005376947746877141
42	 0 	 H2 	 H2 	 4.684976417109444e-05 	 4.684976417109444e-05
42	 35 	 HF2 	 HF2 	 0.0013736547167955435 	 0.0013736547167955435
42	 16 	 O3 	 O3 	 0.001468257080648094 	 0.001468257080648094
42	 17 	 N2O 	 N2O 	 0.0021416494506315237 	 0.0021416494506315237
42	 6 	 F2 	 F2 	 5.572420885101635e-05 	 5.572420885101635e-05
42	 9 	 CO 	 OC 	 0.0005413522885761502 	 0.0005413522885761502
42	 19 	 CH2 	 CH2 	 0.0004522797411528092 	 0.0004522797411528092
42	 1 	 N2 	 N2 	 2.1876010876384713e-06 	 2.1876010876384713e-06
42	 22 	 HO 	 OH 	 1.4498242894049487e-05 	 1.4498242894049487e-05
42	 20 	 H2O 	 OH2 	 3.368038333614832e-05 	 3.368038333614832e-05
42	 12 	 Na2 	 Na2 	 5.920600905136476e-07 	 5.920600905136476e-07
42	 21 	 H3N 	 NH3 	 0.0001247212394828759 	 0.0001247212394828759
43	 22 	 HO 	 OH 	 1.4416975293978757e-05 	 1.4416975293978757e-05
43	 0 	 H2 	 H2 	 4.6757155558711115e-05 	 4.6757155558711115e-05
43	 9 	 CO 	 OC 	 0.0005405120062162664 	 0.0005405120062162664
43	 4 	 CO2 	 CO2 	 0.010589468391695386 	 0.010589468391695386
