#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
56	 7 	 CO 	 OC 	 0.0001822753216682834 	 0.0001822753216682834
56	 15 	 CH3 	 CH3 	 3.2217373773509615e-07 	 3.2217373773509615e-07
56	 24 	 C 	 C 	 1.2810300743039117e-05 	 1.2810300743039117e-05
56	 8 	 HLi 	 LiH 	 1.146890530235945e-05 	 1.146890530235945e-05
56	 13 	 O3 	 O3 	 0.007753649234069096 	 0.007753649234069096
56	 0 	 H2 	 H2 	 3.0671078261973316e-05 	 3.0671078261973316e-05
56	 22 	 CH4O 	 CH4O 	 0.000158291430420085 	 0.000158291430420085
56	 2 	 FLi 	 LiF 	 0.005947276840249526 	 0.005947276840249526
56	 21 	 HN2O 	 HON2 	 0.004429417727029576 	 0.004429417727029576
56	 12 	 HN 	 NH 	 0.0017269966555779365 	 0.0017269966555779365
56	 11 	 NO2 	 NO2 	 0.006798565494908372 	 0.006798565494908372
56	 18 	 H3N 	 NH3 	 0.00038879448402583935 	 0.00038879448402583935
56	 14 	 N2O 	 N2O 	 0.004525316110681651 	 0.004525316110681651
56	 20 	 CH 	 CH 	 5.145161456672753e-07 	 5.145161456672753e-07
56	 10 	 NO 	 NO 	 0.00019963336108381468 	 0.00019963336108381468
56	 3 	 CHN 	 CNH 	 0.003794053258070395 	 0.003794053258070395
56	 23 	 HF2 	 HF2 	 0.0019574169370629828 	 0.0019574169370629828
57	 3 	 CHN 	 CNH 	 0.003793841600697563 	 0.003793841600697563
57	 21 	 HN2O 	 HON2 	 0.004429393152287821 	 0.004429393152287821
57	 13 	 O3 	 O3 	 0.0077580684713390285 	 0.0077580684713390285
57	 5 	 F2 	 F2 	 0.00023392447296965036 	 0.00023392447296965036
57	 16 	 CH2 	 CH2 	 0.0031168509051732276 	 0.0031168509051732276
57	 15 	 CH3 	 CH3 	 3.232492777251901e-07 	 3.232492777251901e-07
57	 2 	 FLi 	 LiF 	 0.005955588796643989 	 0.005955588796643989
57	 8 	 HLi 	 LiH 	 1.1230612667811614e-05 	 1.1230612667811614e-05
57	 17 	 H2O 	 OH2 	 4.806269493627577e-07 	 4.806269493627577e-07
57	 7 	 CO 	 OC 	 0.00018219806977130105 	 0.00018219806977130105
57	 20 	 CH 	 CH 	 5.143583621043981e-07 	 5.143583621043981e-07
57	 12 	 HN 	 NH 	 0.0017266743261374123 	 0.0017266743261374123
57	 1 	 N2 	 N2 	 2.3543888221787954e-08 	 2.3543888221787954e-08
57	 10 	 NO 	 NO 	 0.00019953170199166534 	 0.00019953170199166534
57	 9 	 Na2 	 Na2 	 1.3230346839532136e-07 	 1.3230346839532136e-07
57	 22 	 CH4O 	 CH4O 	 0.00015829020234349561 	 0.00015829020234349561
57	 4 	 CO2 	 CO2 	 0.0045196558982218945 	 0.0045196558982218945
57	 6 	 C2H2 	 C2H2 	 0.04467368963689677 	 0.04467368963689677
57	 11 	 NO2 	 NO2 	 0.0067983972391590436 	 0.0067983972391590436
57	 23 	 HF2 	 HF2 	 0.001957413973896772 	 0.001957413973896772
57	 14 	 N2O 	 N2O 	 0.004526237537742122 	 0.004526237537742122
57	 24 	 C 	 C 	 3.142955438466726e-05 	 3.142955438466726e-05
57	 0 	 H2 	 H2 	 3.115000550222819e-05 	 3.115000550222819e-05
57	 25 	 Li 	 Li 	 4.8641765282353e-05 	 4.8641765282353e-05
57	 19 	 HO 	 OH 	 2.7408257004750548e-06 	 2.7408257004750548e-06
57	 18 	 H3N 	 NH3 	 0.00038924337498061394 	 0.00038924337498061394
58	 6 	 C2H2 	 C2H2 	 0.03774775072666372 	 0.03774775072666372
58	 21 	 HN2O 	 HON2 	 0.00442929153145083 	 0.00442929153145083
58	 19 	 HO 	 OH 	 2.676137565688629e-06 	 2.676137565688629e-06
58	 0 	 H2 	 H2 	 3.173666967757272e-05 	 3.173666967757272e-05
58	 10 	 NO 	 NO 	 0.00019945744953222194 	 0.00019945744953222194
58	 12 	 HN 	 NH 	 0.0017270879885046004 	 0.0017270879885046004
58	 15 	 CH3 	 CH3 	 3.174654427359078e-07 	 3.174654427359078e-07
58	 9 	 Na2 	 Na2 	 1.3299891814836272e-07 	 1.3299891814836272e-07
58	 8 	 HLi 	 LiH 	 1.1234905879597719e-05 	 1.1234905879597719e-05
58	 20 	 CH 	 CH 	 5.088411097598614e-07 	 5.088411097598614e-07
58	 16 	 CH2 	 CH2 	 0.0031167067942182783 	 0.0031167067942182783
58	 7 	 CO 	 OC 	 0.0001821506526911969 	 0.0001821506526911969
58	 18 	 H3N 	 NH3 	 0.00038958045175402036 	 0.00038958045175402036
58	 25 	 Li 	 Li 	 5.0936803398997694e-05 	 5.0936803398997694e-05
58	 24 	 C 	 C 	 1.2819316564892022e-05 	 1.2819316564892022e-05
58	 4 	 CO2 	 CO2 	 0.004518871909273638 	 0.004518871909273638
58	 17 	 H2O 	 OH2 	 4.741362720095588e-07 	 4.741362720095588e-07
58	 14 	 N2O 	 N2O 	 0.004527296885939487 	 0.004527296885939487
58	 23 	 HF2 	 HF2 	 0.0019573584753002533 	 0.0019573584753002533
58	 22 	 CH4O 	 CH4O 	 0.00015827505025807603 	 0.00015827505025807603
58	 2 	 FLi 	 LiF 	 0.005961869820701556 	 0.005961869820701556
58	 11 	 NO2 	 NO2 	 0.006797639284439995 	 0.006797639284439995
58	 3 	 CHN 	 CNH 	 0.00379831098808507 	 0.00379831098808507
58	 13 	 O3 	 O3 	 0.007757570968460794 	 0.007757570968460794
58	 1 	 N2 	 N2 	 5.571004427093478e-08 	 5.571004427093478e-08
58	 5 	 F2 	 F2 	 0.00023401261332682669 	 0.00023401261332682669
59	 20 	 CH 	 CH 	 5.115420075876917e-07 	 5.115420075876917e-07
59	 6 	 C2H2 	 C2H2 	 0.001999617870753581 	 0.001999617870753581
59	 13 	 O3 	 O3 	 0.0077576991796819705 	 0.0077576991796819705
59	 19 	 HO 	 OH 	 2.7696176519770198e-06 	 2.7696176519770198e-06
59	 8 	 HLi 	 LiH 	 1.1275161695581864e-05 	 1.1275161695581864e-05
59	 23 	 HF2 	 HF2 	 0.0019573485990484947 	 0.0019573485990484947
59	 1 	 N2 	 N2 	 1.4390773752460789e-08 	 1.4390773752460789e-08
59	 4 	 CO2 	 CO2 	 0.004524890478348871 	 0.004524890478348871
59	 16 	 CH2 	 CH2 	 0.0031156467892348963 	 0.0031156467892348963
59	 5 	 F2 	 F2 	 0.00023392344176059152 	 0.00023392344176059152
59	 24 	 C 	 C 	 3.136595995899296e-05 	 3.136595995899296e-05
59	 7 	 CO 	 OC 	 0.00018240914203027976 	 0.00018240914203027976
59	 12 	 HN 	 NH 	 0.0017270412096978794 	 0.0017270412096978794
59	 11 	 NO2 	 NO2 	 0.006797047280278623 	 0.006797047280278623
59	 2 	 FLi 	 LiF 	 0.005952103622715433 	 0.005952103622715433
59	 0 	 H2 	 H2 	 3.1325463480725386e-05 	 3.1325463480725386e-05
59	 21 	 HN2O 	 HON2 	 0.004429078586912732 	 0.004429078586912732
59	 25 	 Li 	 Li 	 4.9306774597199376e-05 	 4.9306774597199376e-05
59	 10 	 NO 	 NO 	 0.00019952542866122258 	 0.00019952542866122258
59	 22 	 CH4O 	 CH4O 	 0.0001582686970120715 	 0.0001582686970120715
59	 3 	 CHN 	 CNH 	 0.003787561146185993 	 0.003787561146185993
59	 14 	 N2O 	 N2O 	 0.0045239813319641 	 0.0045239813319641
59	 15 	 CH3 	 CH3 	 3.2193526497297484e-07 	 3.2193526497297484e-07
59	 18 	 H3N 	 NH3 	 0.0003888545636424079 	 0.0003888545636424079
59	 9 	 Na2 	 Na2 	 1.323402332218173e-07 	 1.323402332218173e-07
59	 17 	 H2O 	 OH2 	 4.83132555206213e-07 	 4.83132555206213e-07
60	 16 	 CH2 	 CH2 	 0.0031172854012087533 	 0.0031172854012087533
60	 15 	 CH3 	 CH3 	 3.183894911405688e-07 	 3.183894911405688e-07
60	 2 	 FLi 	 LiF 	 0.005951161539859375 	 0.005951161539859375
60	 24 	 C 	 C 	 3.1161648085529804e-05 	 3.1161648085529804e-05
60	 3 	 CHN 	 CNH 	 0.0037992143946853863 	 0.0037992143946853863
60	 12 	 HN 	 NH 	 0.0017270215783251736 	 0.0017270215783251736
60	 18 	 H3N 	 NH3 	 0.00038906473794112655 	 0.00038906473794112655
60	 4 	 CO2 	 CO2 	 0.004523834723247079 	 0.004523834723247079
60	 5 	 F2 	 F2 	 0.00023393033559844886 	 0.00023393033559844886
60	 23 	 HF2 	 HF2 	 0.001957338726683214 	 0.001957338726683214
60	 9 	 Na2 	 Na2 	 1.318279835838986e-07 	 1.318279835838986e-07
60	 25 	 Li 	 Li 	 4.9465874459528106e-05 	 4.9465874459528106e-05
60	 1 	 N2 	 N2 	 1.3433540733914282e-08 	 1.3433540733914282e-08
60	 10 	 NO 	 NO 	 0.00019946984962498256 	 0.00019946984962498256
60	 19 	 HO 	 OH 	 2.7710844602222737e-06 	 2.7710844602222737e-06
60	 0 	 H2 	 H2 	 3.084326728262095e-05 	 3.084326728262095e-05
60	 13 	 O3 	 O3 	 0.007757736872798205 	 0.007757736872798205
60	 7 	 CO 	 OC 	 0.00018216784664304387 	 0.00018216784664304387
60	 8 	 HLi 	 LiH 	 1.1549615730309752e-05 	 1.1549615730309752e-05
60	 11 	 NO2 	 NO2 	 0.006798000234855014 	 0.006798000234855014
60	 22 	 CH4O 	 CH4O 	 0.0001582687760647997 	 0.0001582687760647997
60	 20 	 CH 	 CH 	 5.081716167536918e-07 	 5.081716167536918e-07
60	 21 	 HN2O 	 HON2 	 0.004429073145546329 	 0.004429073145546329
60	 17 	 H2O 	 OH2 	 4.82281389139403e-07 	 4.82281389139403e-07
60	 14 	 N2O 	 N2O 	 0.004526972450518449 	 0.004526972450518449
60	 6 	 C2H2 	 C2H2 	 0.033502229162918576 	 0.033502229162918576
61	 12 	 HN 	 NH 	 0.0017267073619930044 	 0.0017267073619930044
61	 15 	 CH3 	 CH3 	 3.214074936096294e-07 	 3.214074936096294e-07
61	 25 	 Li 	 Li 	 4.703497702744596e-05 	 4.703497702744596e-05
61	 9 	 Na2 	 Na2 	 1.3353168961498088e-07 	 1.3353168961498088e-07
61	 0 	 H2 	 H2 	 3.187877887307954e-05 	 3.187877887307954e-05
61	 6 	 C2H2 	 C2H2 	 0.051302720215052874 	 0.051302720215052874
61	 10 	 NO 	 NO 	 0.0001994749987335066 	 0.0001994749987335066
61	 23 	 HF2 	 HF2 	 0.0019573141026590062 	 0.0019573141026590062
61	 21 	 HN2O 	 HON2 	 0.0044289475982272775 	 0.0044289475982272775
61	 3 	 CHN 	 CNH 	 0.0037926061745418606 	 0.0037926061745418606
61	 2 	 FLi 	 LiF 	 0.0059502904224646245 	 0.0059502904224646245
61	 19 	 HO 	 OH 	 3.1671404957953074e-09 	 3.1671404957953074e-09
61	 13 	 O3 	 O3 	 0.007758382626634172 	 0.007758382626634172
61	 16 	 CH2 	 CH2 	 0.0031172231859292647 	 0.0031172231859292647
61	 17 	 H2O 	 OH2 	 4.727634504606068e-07 	 4.727634504606068e-07
61	 1 	 N2 	 N2 	 1.9612141319519002e-08 	 1.9612141319519002e-08
61	 5 	 F2 	 F2 	 0.00023385949146428835 	 0.00023385949146428835
61	 24 	 C 	 C 	 3.1398559468942216e-05 	 3.1398559468942216e-05
61	 4 	 CO2 	 CO2 	 0.004521462733139686 	 0.004521462733139686
61	 22 	 CH4O 	 CH4O 	 0.00015825496562641014 	 0.00015825496562641014
61	 14 	 N2O 	 N2O 	 0.004525613740061701 	 0.004525613740061701
61	 20 	 CH 	 CH 	 5.133704412508523e-07 	 5.133704412508523e-07
61	 8 	 HLi 	 LiH 	 1.1486049937332792e-05 	 1.1486049937332792e-05
61	 7 	 CO 	 OC 	 0.00018203662579478421 	 0.00018203662579478421
61	 18 	 H3N 	 NH3 	 0.0003899706830880489 	 0.0003899706830880489
61	 11 	 NO2 	 NO2 	 0.0067962549943623015 	 0.0067962549943623015
62	 11 	 NO2 	 NO2 	 0.006796436922631009 	 0.006796436922631009
62	 0 	 H2 	 H2 	 3.0268664060769666e-05 	 3.0268664060769666e-05
62	 18 	 H3N 	 NH3 	 0.0003894460509680184 	 0.0003894460509680184
62	 2 	 FLi 	 LiF 	 0.0059609283116855444 	 0.0059609283116855444
62	 17 	 H2O 	 OH2 	 4.606666101599676e-07 	 4.606666101599676e-07
62	 13 	 O3 	 O3 	 0.007758514387594168 	 0.007758514387594168
62	 24 	 C 	 C 	 3.154134794790504e-05 	 3.154134794790504e-05
62	 4 	 CO2 	 CO2 	 0.004518006422318798 	 0.004518006422318798
62	 12 	 HN 	 NH 	 0.0017270948749175702 	 0.0017270948749175702
62	 15 	 CH3 	 CH3 	 3.1941362123844907e-07 	 3.1941362123844907e-07
62	 6 	 C2H2 	 C2H2 	 0.0411409195818397 	 0.0411409195818397
62	 9 	 Na2 	 Na2 	 1.3506027536351577e-07 	 1.3506027536351577e-07
62	 3 	 CHN 	 CNH 	 0.0037862546579210564 	 0.0037862546579210564
62	 8 	 HLi 	 LiH 	 1.140417755228669e-05 	 1.140417755228669e-05
62	 21 	 HN2O 	 HON2 	 0.00442874919193534 	 0.00442874919193534
62	 14 	 N2O 	 N2O 	 0.004527246353237462 	 0.004527246353237462
62	 22 	 CH4O 	 CH4O 	 0.0001582477822765768 	 0.0001582477822765768
62	 20 	 CH 	 CH 	 5.163473016407897e-07 	 5.163473016407897e-07
62	 10 	 NO 	 NO 	 0.00019933612040177258 	 0.00019933612040177258
62	 16 	 CH2 	 CH2 	 0.003116493200700997 	 0.003116493200700997
62	 1 	 N2 	 N2 	 1.329350971898393e-08 	 1.329350971898393e-08
62	 25 	 Li 	 Li 	 4.827411690988861e-05 	 4.827411690988861e-05
62	 7 	 CO 	 OC 	 0.00018224558154314967 	 0.00018224558154314967
62	 19 	 HO 	 OH 	 2.6576824683428234e-06 	 2.6576824683428234e-06
62	 5 	 F2 	 F2 	 0.0002339105396362431 	 0.0002339105396362431
62	 23 	 HF2 	 HF2 	 0.001957274827545078 	 0.001957274827545078
63	 18 	 H3N 	 NH3 	 0.0003891969511009103 	 0.0003891969511009103
63	 20 	 CH 	 CH 	 5.070371030608267e-07 	 5.070371030608267e-07
63	 23 	 HF2 	 HF2 	 0.001957271489042413 	 0.001957271489042413
63	 3 	 CHN 	 CNH 	 0.003805545698023828 	 0.003805545698023828
63	 4 	 CO2 	 CO2 	 0.0045208730423418955 	 0.0045208730423418955
63	 9 	 Na2 	 Na2 	 1.3247462942355647e-07 	 1.3247462942355647e-07
63	 13 	 O3 	 O3 	 0.007756775283689582 	 0.007756775283689582
63	 0 	 H2 	 H2 	 3.226089649305766e-05 	 3.226089649305766e-05
63	 14 	 N2O 	 N2O 	 0.004526545264695058 	 0.004526545264695058
63	 7 	 CO 	 OC 	 0.00018258867511807445 	 0.00018258867511807445
63	 17 	 H2O 	 OH2 	 4.913350111049263e-07 	 4.913350111049263e-07
63	 12 	 HN 	 NH 	 0.001726958307013207 	 0.001726958307013207
63	 6 	 C2H2 	 C2H2 	 0.051599404021848615 	 0.051599404021848615
63	 24 	 C 	 C 	 3.137410147339917e-05 	 3.137410147339917e-05
63	 25 	 Li 	 Li 	 4.779672532044359e-05 	 4.779672532044359e-05
63	 19 	 HO 	 OH 	 2.9167692808572915e-06 	 2.9167692808572915e-06
63	 15 	 CH3 	 CH3 	 3.153145687387227e-07 	 3.153145687387227e-07
63	 16 	 CH2 	 CH2 	 0.003114726558491483 	 0.003114726558491483
63	 1 	 N2 	 N2 	 5.855508680775502e-08 	 5.855508680775502e-08
63	 10 	 NO 	 NO 	 0.00019948893668708147 	 0.00019948893668708147
63	 2 	 FLi 	 LiF 	 0.005951382628901478 	 0.005951382628901478
63	 11 	 NO2 	 NO2 	 0.006796613928368514 	 0.006796613928368514
63	 8 	 HLi 	 LiH 	 1.1306528498044163e-05 	 1.1306528498044163e-05
63	 5 	 F2 	 F2 	 0.0002340341420738576 	 0.0002340341420738576
63	 21 	 HN2O 	 HON2 	 0.0044285278354918006 	 0.0044285278354918006
63	 22 	 CH4O 	 CH4O 	 0.00015823492971325082 	 0.00015823492971325082
64	 21 	 HN2O 	 HON2 	 0.004428540106083982 	 0.004428540106083982
64	 16 	 CH2 	 CH2 	 0.0031169844457430936 	 0.0031169844457430936
64	 20 	 CH 	 CH 	 5.149480881879144e-07 	 5.149480881879144e-07
64	 11 	 NO2 	 NO2 	 0.006794597821308082 	 0.006794597821308082
64	 22 	 CH4O 	 CH4O 	 0.00015823547255120894 	 0.00015823547255120894
64	 23 	 HF2 	 HF2 	 0.001957251832718546 	 0.001957251832718546
64	 19 	 HO 	 OH 	 2.6461212839471588e-06 	 2.6461212839471588e-06
64	 10 	 NO 	 NO 	 0.00019957099353786061 	 0.00019957099353786061
64	 4 	 CO2 	 CO2 	 0.004522135418661454 	 0.004522135418661454
64	 1 	 N2 	 N2 	 2.2541169267209785e-08 	 2.2541169267209785e-08
64	 24 	 C 	 C 	 3.140038329663097e-05 	 3.140038329663097e-05
64	 13 	 O3 	 O3 	 0.00775434689606394 	 0.00775434689606394
64	 9 	 Na2 	 Na2 	 1.3228526735282306e-07 	 1.3228526735282306e-07
64	 5 	 F2 	 F2 	 0.00023397265560940188 	 0.00023397265560940188
64	 17 	 H2O 	 OH2 	 4.6121976144386896e-07 	 4.6121976144386896e-07
64	 14 	 N2O 	 N2O 	 0.004522078278762372 	 0.004522078278762372
64	 15 	 CH3 	 CH3 	 3.155738034303734e-07 	 3.155738034303734e-07
64	 18 	 H3N 	 NH3 	 0.0003892198522922943 	 0.0003892198522922943
64	 3 	 CHN 	 CNH 	 0.00379230447514754 	 0.00379230447514754
64	 2 	 FLi 	 LiF 	 0.005944299187064403 	 0.005944299187064403
64	 25 	 Li 	 Li 	 4.970098843590987e-05 	 4.970098843590987e-05
64	 7 	 CO 	 OC 	 0.00018225584501380614 	 0.00018225584501380614
64	 12 	 HN 	 NH 	 0.0017267777250203932 	 0.0017267777250203932
64	 8 	 HLi 	 LiH 	 1.1463183820212543e-05 	 1.1463183820212543e-05
64	 6 	 C2H2 	 C2H2 	 0.05466268081007626 	 0.05466268081007626
64	 0 	 H2 	 H2 	 3.109816513229228e-05 	 3.109816513229228e-05
65	 3 	 CHN 	 CNH 	 0.0037907637294993498 	 0.0037907637294993498
65	 10 	 NO 	 NO 	 0.00019940513970015403 	 0.00019940513970015403
65	 17 	 H2O 	 OH2 	 4.7559447205209185e-07 	 4.7559447205209185e-07
65	 11 	 NO2 	 NO2 	 0.006796477457376364 	 0.006796477457376364
65	 1 	 N2 	 N2 	 1.4442261219758663e-08 	 1.4442261219758663e-08
65	 22 	 CH4O 	 CH4O 	 0.00015822805233528647 	 0.00015822805233528647
65	 9 	 Na2 	 Na2 	 1.350896910496343e-07 	 1.350896910496343e-07
65	 20 	 CH 	 CH 	 5.207986487780936e-07 	 5.207986487780936e-07
65	 15 	 CH3 	 CH3 	 3.1896635444532155e-07 	 3.1896635444532155e-07
65	 8 	 HLi 	 LiH 	 1.1519392000027456e-05 	 1.1519392000027456e-05
65	 16 	 CH2 	 CH2 	 0.003116399305178488 	 0.003116399305178488
65	 24 	 C 	 C 	 3.149013157789154e-05 	 3.149013157789154e-05
65	 21 	 HN2O 	 HON2 	 0.00442833686732556 	 0.00442833686732556
65	 0 	 H2 	 H2 	 3.0822988215189046e-05 	 3.0822988215189046e-05
65	 25 	 Li 	 Li 	 5.084545443522299e-05 	 5.084545443522299e-05
65	 12 	 HN 	 NH 	 0.0017265276894599614 	 0.0017265276894599614
65	 6 	 C2H2 	 C2H2 	 0.057152924242673056 	 0.057152924242673056
65	 7 	 CO 	 OC 	 0.0001823087323304435 	 0.0001823087323304435
65	 2 	 FLi 	 LiF 	 0.005942731221445842 	 0.005942731221445842
65	 18 	 H3N 	 NH3 	 0.0003900511642906592 	 0.0003900511642906592
65	 19 	 HO 	 OH 	 2.6836586890879125e-06 	 2.6836586890879125e-06
65	 13 	 O3 	 O3 	 0.007757265398087258 	 0.007757265398087258
65	 5 	 F2 	 F2 	 0.00023385428892962228 	 0.00023385428892962228
65	 14 	 N2O 	 N2O 	 0.004525640385061177 	 0.004525640385061177
65	 4 	 CO2 	 CO2 	 0.004524196406091982 	 0.004524196406091982
65	 23 	 HF2 	 HF2 	 0.001957181235455156 	 0.001957181235455156
66	 7 	 CO 	 OC 	 0.00018244635097388126 	 0.00018244635097388126
66	 19 	 HO 	 OH 	 2.7835129162524183e-06 	 2.7835129162524183e-06
66	 25 	 Li 	 Li 	 4.956838395024607e-05 	 4.956838395024607e-05
66	 8 	 HLi 	 LiH 	 1.1458677356266958e-05 	 1.1458677356266958e-05
66	 20 	 CH 	 CH 	 5.105622796015264e-07 	 5.105622796015264e-07
66	 9 	 Na2 	 Na2 	 1.3147272829810114e-07 	 1.3147272829810114e-07
66	 24 	 C 	 C 	 3.139003763323459e-05 	 3.139003763323459e-05
66	 3 	 CHN 	 CNH 	 0.003793218058057429 	 0.003793218058057429
66	 4 	 CO2 	 CO2 	 0.004519174643684457 	 0.004519174643684457
66	 18 	 H3N 	 NH3 	 0.0003887509118729536 	 0.0003887509118729536
66	 15 	 CH3 	 CH3 	 3.02290649990947e-07 	 3.02290649990947e-07
66	 22 	 CH4O 	 CH4O 	 0.00015823192934707306 	 0.00015823192934707306
66	 6 	 C2H2 	 C2H2 	 0.03373478469560791 	 0.03373478469560791
66	 11 	 NO2 	 NO2 	 0.006796661003583972 	 0.006796661003583972
66	 21 	 HN2O 	 HON2 	 0.004429059031065902 	 0.004429059031065902
66	 23 	 HF2 	 HF2 	 0.0019571435182346147 	 0.0019571435182346147
66	 12 	 HN 	 NH 	 0.001726783092107763 	 0.001726783092107763
66	 16 	 CH2 	 CH2 	 0.0031160768050912395 	 0.0031160768050912395
66	 5 	 F2 	 F2 	 0.00023385269131718682 	 0.00023385269131718682
66	 14 	 N2O 	 N2O 	 0.004524576806400923 	 0.004524576806400923
66	 17 	 H2O 	 OH2 	 4.501895150182588e-07 	 4.501895150182588e-07
66	 2 	 FLi 	 LiF 	 0.005956669010112917 	 0.005956669010112917
66	 0 	 H2 	 H2 	 3.084977267875663e-05 	 3.084977267875663e-05
66	 13 	 O3 	 O3 	 0.00775574494677305 	 0.00775574494677305
66	 1 	 N2 	 N2 	 1.3069388306775148e-08 	 1.3069388306775148e-08
66	 10 	 NO 	 NO 	 0.00019936598084118457 	 0.00019936598084118457
67	 12 	 HN 	 NH 	 0.0017276297912917297 	 0.0017276297912917297
67	 18 	 H3N 	 NH3 	 0.00038867867152751084 	 0.00038867867152751084
67	 0 	 H2 	 H2 	 3.203757152668859e-05 	 3.203757152668859e-05
67	 5 	 F2 	 F2 	 0.00023392729093467938 	 0.00023392729093467938
67	 17 	 H2O 	 OH2 	 4.817378929104701e-07 	 4.817378929104701e-07
67	 25 	 Li 	 Li 	 4.819262317775251e-05 	 4.819262317775251e-05
67	 9 	 Na2 	 Na2 	 1.3231489204038985e-07 	 1.3231489204038985e-07
67	 20 	 CH 	 CH 	 5.136628695367738e-07 	 5.136628695367738e-07
67	 2 	 FLi 	 LiF 	 0.005949237235268348 	 0.005949237235268348
67	 11 	 NO2 	 NO2 	 0.006796473607281773 	 0.006796473607281773
67	 24 	 C 	 C 	 1.2815396815428066e-05 	 1.2815396815428066e-05
67	 23 	 HF2 	 HF2 	 0.001957126212182379 	 0.001957126212182379
67	 15 	 CH3 	 CH3 	 3.036269059847024e-07 	 3.036269059847024e-07
67	 16 	 CH2 	 CH2 	 0.0031164088177891716 	 0.0031164088177891716
67	 13 	 O3 	 O3 	 0.007750881980122597 	 0.007750881980122597
67	 6 	 C2H2 	 C2H2 	 0.04551941424295213 	 0.04551941424295213
67	 1 	 N2 	 N2 	 1.9741453147904738e-08 	 1.9741453147904738e-08
67	 21 	 HN2O 	 HON2 	 0.004429032776697622 	 0.004429032776697622
67	 8 	 HLi 	 LiH 	 1.1242494321207504e-05 	 1.1242494321207504e-05
67	 4 	 CO2 	 CO2 	 0.004519374671773673 	 0.004519374671773673
67	 3 	 CHN 	 CNH 	 0.0037983786593965103 	 0.0037983786593965103
67	 19 	 HO 	 OH 	 2.729089375005418e-06 	 2.729089375005418e-06
67	 7 	 CO 	 OC 	 0.00018234397782731338 	 0.00018234397782731338
67	 10 	 NO 	 NO 	 0.0001994407795989389 	 0.0001994407795989389
67	 22 	 CH4O 	 CH4O 	 0.00015822552136837757 	 0.00015822552136837757
67	 14 	 N2O 	 N2O 	 0.004525504482241936 	 0.004525504482241936
68	 6 	 C2H2 	 C2H2 	 0.019293734287961863 	 0.019293734287961863
68	 9 	 Na2 	 Na2 	 1.3202409163248668e-07 	 1.3202409163248668e-07
68	 25 	 Li 	 Li 	 4.740394942714297e-05 	 4.740394942714297e-05
68	 16 	 CH2 	 CH2 	 0.003115809512992916 	 0.003115809512992916
68	 8 	 HLi 	 LiH 	 1.135306302101059e-05 	 1.135306302101059e-05
68	 2 	 FLi 	 LiF 	 0.005959663341642106 	 0.005959663341642106
68	 5 	 F2 	 F2 	 0.00023388487144448432 	 0.00023388487144448432
68	 21 	 HN2O 	 HON2 	 0.004429010289209695 	 0.004429010289209695
68	 3 	 CHN 	 CNH 	 0.003805748428494242 	 0.003805748428494242
68	 4 	 CO2 	 CO2 	 0.004524208051438319 	 0.004524208051438319
68	 15 	 CH3 	 CH3 	 3.198809726594527e-07 	 3.198809726594527e-07
68	 0 	 H2 	 H2 	 3.13465536798148e-05 	 3.13465536798148e-05
68	 18 	 H3N 	 NH3 	 0.00038926197402342134 	 0.00038926197402342134
68	 10 	 NO 	 NO 	 0.0001993812455702613 	 0.0001993812455702613
68	 14 	 N2O 	 N2O 	 0.0045239888076923545 	 0.0045239888076923545
68	 11 	 NO2 	 NO2 	 0.006794942180448029 	 0.006794942180448029
68	 20 	 CH 	 CH 	 5.188516969732777e-07 	 5.188516969732777e-07
68	 12 	 HN 	 NH 	 0.001727375023249919 	 0.001727375023249919
68	 1 	 N2 	 N2 	 3.486690741167891e-08 	 3.486690741167891e-08
68	 22 	 CH4O 	 CH4O 	 0.00015822315630034415 	 0.00015822315630034415
68	 7 	 CO 	 OC 	 0.00018234847344269638 	 0.00018234847344269638
68	 24 	 C 	 C 	 1.2843464603815664e-05 	 1.2843464603815664e-05
68	 23 	 HF2 	 HF2 	 0.0019571207598888187 	 0.0019571207598888187
68	 17 	 H2O 	 OH2 	 4.753333847359215e-07 	 4.753333847359215e-07
68	 13 	 O3 	 O3 	 0.0077565253459292455 	 0.0077565253459292455
68	 19 	 HO 	 OH 	 2.7729234953684877e-06 	 2.7729234953684877e-06
69	 14 	 N2O 	 N2O 	 0.004524379022125839 	 0.004524379022125839
69	 2 	 FLi 	 LiF 	 0.005961543534808687 	 0.005961543534808687
69	 22 	 CH4O 	 CH4O 	 0.0001582250294039497 	 0.0001582250294039497
69	 13 	 O3 	 O3 	 0.007751085936285366 	 0.007751085936285366
69	 15 	 CH3 	 CH3 	 3.099389295737573e-07 	 3.099389295737573e-07
69	 25 	 Li 	 Li 	 4.8679835601964134e-05 	 4.8679835601964134e-05
69	 18 	 H3N 	 NH3 	 0.00038921193155094504 	 0.00038921193155094504
69	 21 	 HN2O 	 HON2 	 0.00442900480868986 	 0.00442900480868986
69	 19 	 HO 	 OH 	 2.6590270136946262e-06 	 2.6590270136946262e-06
69	 4 	 CO2 	 CO2 	 0.004519901762883328 	 0.004519901762883328
69	 20 	 CH 	 CH 	 5.060718197559594e-07 	 5.060718197559594e-07
69	 10 	 NO 	 NO 	 0.0001993400772978689 	 0.0001993400772978689
69	 3 	 CHN 	 CNH 	 0.0037913896503913255 	 0.0037913896503913255
