#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
12	 3 	 CHN 	 CNH 	 0.007604947288707131 	 0.007604947288707131
12	 18 	 H3N 	 NH3 	 0.0003646653415222861 	 0.0003646653415222861
12	 0 	 H2 	 H2 	 1.896859880289116e-05 	 1.896859880289116e-05
12	 12 	 HN 	 NH 	 0.0004438134382725062 	 0.0004438134382725062
12	 16 	 CH2 	 CH2 	 0.002619876609005222 	 0.002619876609005222
12	 15 	 CH3 	 CH3 	 1.0712192610284064e-05 	 1.0712192610284064e-05
12	 5 	 F2 	 F2 	 1.4534046687345552e-05 	 1.4534046687345552e-05
12	 20 	 CH 	 CH 	 9.773726804482093e-06 	 9.773726804482093e-06
12	 22 	 CH4O 	 CH4O 	 0.0001383757694894525 	 0.0001383757694894525
12	 6 	 C2H2 	 C2H2 	 0.0007567828557442522 	 0.0007567828557442522
12	 10 	 NO 	 NO 	 8.389410252388546e-07 	 8.389410252388546e-07
12	 11 	 NO2 	 NO2 	 0.0011620080172789586 	 0.0011620080172789586
12	 23 	 HF2 	 HF2 	 0.0014346862682420244 	 0.0014346862682420244
12	 9 	 Na2 	 Na2 	 1.1598383865019032e-07 	 1.1598383865019032e-07
12	 4 	 CO2 	 CO2 	 0.014628584071872336 	 0.014628584071872336
12	 19 	 HO 	 OH 	 5.964847125001548e-07 	 5.964847125001548e-07
12	 14 	 N2O 	 N2O 	 0.00045350925947643036 	 0.00045350925947643036
12	 2 	 FLi 	 LiF 	 0.009341627905055935 	 0.009341627905055935
13	 12 	 HN 	 NH 	 0.00044980098947119333 	 0.00044980098947119333
13	 14 	 N2O 	 N2O 	 0.0004747879315915862 	 0.0004747879315915862
13	 13 	 O3 	 O3 	 0.0008240338851620131 	 0.0008240338851620131
13	 6 	 C2H2 	 C2H2 	 0.0007336025569479182 	 0.0007336025569479182
13	 10 	 NO 	 NO 	 1.664039773937908e-06 	 1.664039773937908e-06
13	 19 	 HO 	 OH 	 6.644297318970347e-07 	 6.644297318970347e-07
13	 8 	 HLi 	 LiH 	 1.3451683350621911e-05 	 1.3451683350621911e-05
13	 9 	 Na2 	 Na2 	 1.1809456262888807e-07 	 1.1809456262888807e-07
13	 1 	 N2 	 N2 	 9.903099015425812e-05 	 9.903099015425812e-05
13	 17 	 H2O 	 OH2 	 0.0001742029917110309 	 0.0001742029917110309
13	 5 	 F2 	 F2 	 1.8694262699317812e-05 	 1.8694262699317812e-05
13	 18 	 H3N 	 NH3 	 0.00036158759717257297 	 0.00036158759717257297
13	 22 	 CH4O 	 CH4O 	 0.00014765086601872503 	 0.00014765086601872503
13	 24 	 C 	 C 	 3.564580787013128e-05 	 3.564580787013128e-05
13	 15 	 CH3 	 CH3 	 1.044236933845443e-05 	 1.044236933845443e-05
13	 7 	 CO 	 OC 	 0.0010321798019024043 	 0.0010321798019024043
13	 4 	 CO2 	 CO2 	 0.014205257875225221 	 0.014205257875225221
13	 16 	 CH2 	 CH2 	 0.002646622358493473 	 0.002646622358493473
13	 23 	 HF2 	 HF2 	 0.0015045228935985588 	 0.0015045228935985588
13	 21 	 HN2O 	 HON2 	 0.0021069235744792256 	 0.0021069235744792256
13	 11 	 NO2 	 NO2 	 0.001382383024252338 	 0.001382383024252338
13	 0 	 H2 	 H2 	 1.983132188916754e-05 	 1.983132188916754e-05
13	 3 	 CHN 	 CNH 	 0.007366426363482779 	 0.007366426363482779
13	 2 	 FLi 	 LiF 	 0.009265413918562957 	 0.009265413918562957
13	 20 	 CH 	 CH 	 9.919084024027146e-06 	 9.919084024027146e-06
13	 25 	 Li 	 Li 	 3.747321437225441e-06 	 3.747321437225441e-06
14	 23 	 HF2 	 HF2 	 0.001537674792928529 	 0.001537674792928529
14	 13 	 O3 	 O3 	 0.001001437533443398 	 0.001001437533443398
14	 18 	 H3N 	 NH3 	 0.00036577705390157474 	 0.00036577705390157474
14	 20 	 CH 	 CH 	 9.910769036227987e-06 	 9.910769036227987e-06
14	 3 	 CHN 	 CNH 	 0.007265018125207373 	 0.007265018125207373
14	 9 	 Na2 	 Na2 	 1.1755122689909897e-07 	 1.1755122689909897e-07
14	 22 	 CH4O 	 CH4O 	 0.00015763677073682924 	 0.00015763677073682924
14	 21 	 HN2O 	 HON2 	 0.0022086297013599178 	 0.0022086297013599178
14	 2 	 FLi 	 LiF 	 0.009208855591088704 	 0.009208855591088704
14	 25 	 Li 	 Li 	 3.8746941222750985e-06 	 3.8746941222750985e-06
14	 11 	 NO2 	 NO2 	 0.0015282701765324677 	 0.0015282701765324677
14	 1 	 N2 	 N2 	 8.165014067186129e-05 	 8.165014067186129e-05
14	 5 	 F2 	 F2 	 2.5819414914351166e-05 	 2.5819414914351166e-05
14	 10 	 NO 	 NO 	 5.14440107253738e-06 	 5.14440107253738e-06
14	 19 	 HO 	 OH 	 9.635432577010352e-07 	 9.635432577010352e-07
14	 7 	 CO 	 OC 	 0.0009710327712915615 	 0.0009710327712915615
14	 17 	 H2O 	 OH2 	 0.00017717260696139842 	 0.00017717260696139842
14	 4 	 CO2 	 CO2 	 0.013523258781902353 	 0.013523258781902353
14	 12 	 HN 	 NH 	 0.00048179631372608796 	 0.00048179631372608796
14	 15 	 CH3 	 CH3 	 1.1779305914276707e-05 	 1.1779305914276707e-05
14	 14 	 N2O 	 N2O 	 0.0007456054133627942 	 0.0007456054133627942
14	 24 	 C 	 C 	 2.1716945098726222e-05 	 2.1716945098726222e-05
14	 16 	 CH2 	 CH2 	 0.0026931825156276813 	 0.0026931825156276813
14	 6 	 C2H2 	 C2H2 	 0.0006476047803009235 	 0.0006476047803009235
14	 8 	 HLi 	 LiH 	 1.4720921100262915e-05 	 1.4720921100262915e-05
14	 0 	 H2 	 H2 	 1.932133642134853e-05 	 1.932133642134853e-05
15	 22 	 CH4O 	 CH4O 	 0.00016700974187667066 	 0.00016700974187667066
15	 20 	 CH 	 CH 	 9.696055199686129e-06 	 9.696055199686129e-06
15	 21 	 HN2O 	 HON2 	 0.0023586722029125696 	 0.0023586722029125696
15	 13 	 O3 	 O3 	 0.0012418043460501807 	 0.0012418043460501807
15	 24 	 C 	 C 	 1.9287701464784957e-05 	 1.9287701464784957e-05
15	 10 	 NO 	 NO 	 8.356488199415865e-06 	 8.356488199415865e-06
15	 12 	 HN 	 NH 	 0.0004982780990705058 	 0.0004982780990705058
15	 19 	 HO 	 OH 	 1.2243941768207916e-06 	 1.2243941768207916e-06
15	 11 	 NO2 	 NO2 	 0.00176239330245928 	 0.00176239330245928
15	 5 	 F2 	 F2 	 3.273490148426377e-05 	 3.273490148426377e-05
15	 15 	 CH3 	 CH3 	 1.2973534651189408e-05 	 1.2973534651189408e-05
15	 8 	 HLi 	 LiH 	 1.538795818733991e-05 	 1.538795818733991e-05
15	 3 	 CHN 	 CNH 	 0.006998066334001229 	 0.006998066334001229
15	 9 	 Na2 	 Na2 	 1.1322410860009223e-07 	 1.1322410860009223e-07
15	 17 	 H2O 	 OH2 	 0.00017963644714491221 	 0.00017963644714491221
15	 23 	 HF2 	 HF2 	 0.0016617026282184613 	 0.0016617026282184613
15	 16 	 CH2 	 CH2 	 0.002719357574664048 	 0.002719357574664048
15	 18 	 H3N 	 NH3 	 0.0003716287623921978 	 0.0003716287623921978
15	 1 	 N2 	 N2 	 6.738470061462307e-05 	 6.738470061462307e-05
15	 6 	 C2H2 	 C2H2 	 0.0006195870840146379 	 0.0006195870840146379
15	 0 	 H2 	 H2 	 1.869827324391161e-05 	 1.869827324391161e-05
15	 2 	 FLi 	 LiF 	 0.00909967763339865 	 0.00909967763339865
15	 25 	 Li 	 Li 	 6.547570588757007e-06 	 6.547570588757007e-06
15	 14 	 N2O 	 N2O 	 0.0008992117808684872 	 0.0008992117808684872
15	 7 	 CO 	 OC 	 0.0009091887132474791 	 0.0009091887132474791
15	 4 	 CO2 	 CO2 	 0.012915288509545967 	 0.012915288509545967
16	 7 	 CO 	 OC 	 0.0009035746380339313 	 0.0009035746380339313
16	 4 	 CO2 	 CO2 	 0.012820325370508073 	 0.012820325370508073
16	 1 	 N2 	 N2 	 6.163467638888936e-05 	 6.163467638888936e-05
16	 14 	 N2O 	 N2O 	 0.0009839642696959896 	 0.0009839642696959896
16	 22 	 CH4O 	 CH4O 	 0.00018017850961804744 	 0.00018017850961804744
16	 19 	 HO 	 OH 	 1.320699276872946e-06 	 1.320699276872946e-06
16	 9 	 Na2 	 Na2 	 1.0219817018612348e-07 	 1.0219817018612348e-07
16	 20 	 CH 	 CH 	 9.630731443728559e-06 	 9.630731443728559e-06
16	 25 	 Li 	 Li 	 6.989425368108041e-06 	 6.989425368108041e-06
16	 17 	 H2O 	 OH2 	 0.00017265619619464469 	 0.00017265619619464469
16	 8 	 HLi 	 LiH 	 1.6733665828519432e-05 	 1.6733665828519432e-05
16	 13 	 O3 	 O3 	 0.001620211908647131 	 0.001620211908647131
16	 11 	 NO2 	 NO2 	 0.0021571166980628286 	 0.0021571166980628286
16	 0 	 H2 	 H2 	 2.2158491863023676e-05 	 2.2158491863023676e-05
16	 24 	 C 	 C 	 1.0419748887330142e-05 	 1.0419748887330142e-05
16	 2 	 FLi 	 LiF 	 0.008957626852878427 	 0.008957626852878427
16	 5 	 F2 	 F2 	 4.6092802645916296e-05 	 4.6092802645916296e-05
16	 6 	 C2H2 	 C2H2 	 0.0005557885317628036 	 0.0005557885317628036
16	 12 	 HN 	 NH 	 0.0005401227531253355 	 0.0005401227531253355
16	 21 	 HN2O 	 HON2 	 0.002727752759220961 	 0.002727752759220961
16	 16 	 CH2 	 CH2 	 0.002771331798430492 	 0.002771331798430492
16	 10 	 NO 	 NO 	 1.961024087016678e-05 	 1.961024087016678e-05
16	 18 	 H3N 	 NH3 	 0.0003669520498125974 	 0.0003669520498125974
16	 23 	 HF2 	 HF2 	 0.0017867561893399415 	 0.0017867561893399415
16	 3 	 CHN 	 CNH 	 0.006737547743432731 	 0.006737547743432731
16	 15 	 CH3 	 CH3 	 1.2087648353356515e-05 	 1.2087648353356515e-05
17	 4 	 CO2 	 CO2 	 0.01199674814149433 	 0.01199674814149433
17	 24 	 C 	 C 	 8.853801385135987e-06 	 8.853801385135987e-06
17	 0 	 H2 	 H2 	 2.0800484721042358e-05 	 2.0800484721042358e-05
17	 3 	 CHN 	 CNH 	 0.006673855798236326 	 0.006673855798236326
17	 13 	 O3 	 O3 	 0.0018366901223489122 	 0.0018366901223489122
17	 9 	 Na2 	 Na2 	 1.3513750524796702e-07 	 1.3513750524796702e-07
17	 15 	 CH3 	 CH3 	 1.1870276846413509e-05 	 1.1870276846413509e-05
17	 21 	 HN2O 	 HON2 	 0.0028447403017246376 	 0.0028447403017246376
17	 5 	 F2 	 F2 	 5.39643163870443e-05 	 5.39643163870443e-05
17	 10 	 NO 	 NO 	 2.4454584987317525e-05 	 2.4454584987317525e-05
17	 20 	 CH 	 CH 	 9.418099256722735e-06 	 9.418099256722735e-06
17	 22 	 CH4O 	 CH4O 	 0.00020237548214715274 	 0.00020237548214715274
17	 7 	 CO 	 OC 	 0.0007888321777727063 	 0.0007888321777727063
17	 8 	 HLi 	 LiH 	 1.7214272517383474e-05 	 1.7214272517383474e-05
17	 16 	 CH2 	 CH2 	 0.0027689268488516297 	 0.0027689268488516297
17	 14 	 N2O 	 N2O 	 0.0014331726955170655 	 0.0014331726955170655
17	 12 	 HN 	 NH 	 0.0005610560271634568 	 0.0005610560271634568
17	 23 	 HF2 	 HF2 	 0.0018630071380904155 	 0.0018630071380904155
17	 11 	 NO2 	 NO2 	 0.0025431108084533914 	 0.0025431108084533914
17	 17 	 H2O 	 OH2 	 0.0001630032712067005 	 0.0001630032712067005
17	 1 	 N2 	 N2 	 3.78576137914267e-05 	 3.78576137914267e-05
17	 6 	 C2H2 	 C2H2 	 0.0004969630463400409 	 0.0004969630463400409
17	 25 	 Li 	 Li 	 1.0931411444691203e-05 	 1.0931411444691203e-05
17	 19 	 HO 	 OH 	 1.5904016192150565e-06 	 1.5904016192150565e-06
17	 2 	 FLi 	 LiF 	 0.008788500229736014 	 0.008788500229736014
17	 18 	 H3N 	 NH3 	 0.00035433201772833714 	 0.00035433201772833714
18	 12 	 HN 	 NH 	 0.0005643343715786783 	 0.0005643343715786783
18	 22 	 CH4O 	 CH4O 	 0.00020677594922167622 	 0.00020677594922167622
18	 5 	 F2 	 F2 	 5.989923536760249e-05 	 5.989923536760249e-05
18	 6 	 C2H2 	 C2H2 	 0.0004852674511523475 	 0.0004852674511523475
18	 23 	 HF2 	 HF2 	 0.0018773812017018492 	 0.0018773812017018492
18	 16 	 CH2 	 CH2 	 0.002757945764178139 	 0.002757945764178139
18	 21 	 HN2O 	 HON2 	 0.0029590034021581392 	 0.0029590034021581392
18	 25 	 Li 	 Li 	 8.786588577753495e-06 	 8.786588577753495e-06
18	 0 	 H2 	 H2 	 1.9046313090289826e-05 	 1.9046313090289826e-05
18	 11 	 NO2 	 NO2 	 0.002646249341943085 	 0.002646249341943085
18	 24 	 C 	 C 	 5.010441487955477e-06 	 5.010441487955477e-06
18	 17 	 H2O 	 OH2 	 0.00015278799696323727 	 0.00015278799696323727
18	 13 	 O3 	 O3 	 0.0020819638541326917 	 0.0020819638541326917
18	 1 	 N2 	 N2 	 3.4523820375801635e-05 	 3.4523820375801635e-05
18	 3 	 CHN 	 CNH 	 0.006459116311274803 	 0.006459116311274803
18	 14 	 N2O 	 N2O 	 0.001548899914249029 	 0.001548899914249029
18	 15 	 CH3 	 CH3 	 7.90927983053453e-06 	 7.90927983053453e-06
18	 19 	 HO 	 OH 	 1.4259706266185883e-06 	 1.4259706266185883e-06
18	 10 	 NO 	 NO 	 3.0271928180902135e-05 	 3.0271928180902135e-05
18	 2 	 FLi 	 LiF 	 0.008729052643561917 	 0.008729052643561917
18	 18 	 H3N 	 NH3 	 0.00033437488001044144 	 0.00033437488001044144
18	 9 	 Na2 	 Na2 	 5.8014937733490904e-08 	 5.8014937733490904e-08
18	 4 	 CO2 	 CO2 	 0.01124633668945754 	 0.01124633668945754
18	 20 	 CH 	 CH 	 8.406904453459781e-06 	 8.406904453459781e-06
18	 7 	 CO 	 OC 	 0.0007416244646977737 	 0.0007416244646977737
18	 8 	 HLi 	 LiH 	 1.5538529438283978e-05 	 1.5538529438283978e-05
19	 25 	 Li 	 Li 	 1.0406530459040381e-05 	 1.0406530459040381e-05
19	 5 	 F2 	 F2 	 6.707776726155017e-05 	 6.707776726155017e-05
19	 14 	 N2O 	 N2O 	 0.0017026378539587701 	 0.0017026378539587701
19	 20 	 CH 	 CH 	 8.509968441034544e-06 	 8.509968441034544e-06
19	 1 	 N2 	 N2 	 2.951388912558439e-05 	 2.951388912558439e-05
19	 22 	 CH4O 	 CH4O 	 0.00021747085759912582 	 0.00021747085759912582
19	 4 	 CO2 	 CO2 	 0.010848110824666145 	 0.010848110824666145
19	 2 	 FLi 	 LiF 	 0.008644048071687815 	 0.008644048071687815
19	 6 	 C2H2 	 C2H2 	 0.00042559433960747946 	 0.00042559433960747946
19	 3 	 CHN 	 CNH 	 0.006276257547326752 	 0.006276257547326752
19	 24 	 C 	 C 	 1.7968243015045124e-06 	 1.7968243015045124e-06
19	 17 	 H2O 	 OH2 	 0.00014051621722716977 	 0.00014051621722716977
19	 7 	 CO 	 OC 	 0.0006790185152316199 	 0.0006790185152316199
19	 12 	 HN 	 NH 	 0.0006165476699092943 	 0.0006165476699092943
19	 16 	 CH2 	 CH2 	 0.002787914584252257 	 0.002787914584252257
19	 23 	 HF2 	 HF2 	 0.0020053439828279936 	 0.0020053439828279936
19	 21 	 HN2O 	 HON2 	 0.0033476619644589255 	 0.0033476619644589255
19	 19 	 HO 	 OH 	 1.56901364963593e-06 	 1.56901364963593e-06
19	 0 	 H2 	 H2 	 1.999388924315428e-05 	 1.999388924315428e-05
19	 11 	 NO2 	 NO2 	 0.003355845208894082 	 0.003355845208894082
19	 10 	 NO 	 NO 	 5.2101133048217295e-05 	 5.2101133048217295e-05
19	 13 	 O3 	 O3 	 0.0027804413379585915 	 0.0027804413379585915
19	 8 	 HLi 	 LiH 	 1.7734248523719616e-05 	 1.7734248523719616e-05
19	 9 	 Na2 	 Na2 	 1.343766062066605e-07 	 1.343766062066605e-07
19	 18 	 H3N 	 NH3 	 0.00032989346911611986 	 0.00032989346911611986
19	 15 	 CH3 	 CH3 	 7.220730987976641e-06 	 7.220730987976641e-06
20	 16 	 CH2 	 CH2 	 0.0027943035910871984 	 0.0027943035910871984
20	 19 	 HO 	 OH 	 1.5688536549211913e-06 	 1.5688536549211913e-06
20	 24 	 C 	 C 	 6.830917595395396e-07 	 6.830917595395396e-07
20	 11 	 NO2 	 NO2 	 0.0034182760764388427 	 0.0034182760764388427
20	 14 	 N2O 	 N2O 	 0.002170898527770441 	 0.002170898527770441
20	 7 	 CO 	 OC 	 0.0006428814190109105 	 0.0006428814190109105
20	 18 	 H3N 	 NH3 	 0.000329428166759253 	 0.000329428166759253
20	 13 	 O3 	 O3 	 0.0028163074466771034 	 0.0028163074466771034
20	 1 	 N2 	 N2 	 1.8249296515353016e-05 	 1.8249296515353016e-05
20	 23 	 HF2 	 HF2 	 0.002043454201832225 	 0.002043454201832225
20	 8 	 HLi 	 LiH 	 1.7528251974629017e-05 	 1.7528251974629017e-05
20	 21 	 HN2O 	 HON2 	 0.003436186910100499 	 0.003436186910100499
20	 15 	 CH3 	 CH3 	 6.812152193198833e-06 	 6.812152193198833e-06
20	 2 	 FLi 	 LiF 	 0.008487054178629116 	 0.008487054178629116
20	 12 	 HN 	 NH 	 0.0006366478633528967 	 0.0006366478633528967
20	 4 	 CO2 	 CO2 	 0.010084927247250165 	 0.010084927247250165
20	 10 	 NO 	 NO 	 5.509129925115488e-05 	 5.509129925115488e-05
20	 22 	 CH4O 	 CH4O 	 0.00023867412880986075 	 0.00023867412880986075
20	 3 	 CHN 	 CNH 	 0.006108299952025513 	 0.006108299952025513
20	 5 	 F2 	 F2 	 9.11262857196391e-05 	 9.11262857196391e-05
20	 0 	 H2 	 H2 	 1.9474856106626715e-05 	 1.9474856106626715e-05
20	 17 	 H2O 	 OH2 	 0.00012573867284435016 	 0.00012573867284435016
20	 9 	 Na2 	 Na2 	 1.2212045449730389e-07 	 1.2212045449730389e-07
20	 20 	 CH 	 CH 	 8.43958812872618e-06 	 8.43958812872618e-06
20	 25 	 Li 	 Li 	 1.3973108672764138e-05 	 1.3973108672764138e-05
20	 6 	 C2H2 	 C2H2 	 0.0003492818462533065 	 0.0003492818462533065
21	 7 	 CO 	 OC 	 0.0006126890138789676 	 0.0006126890138789676
21	 10 	 NO 	 NO 	 6.239432958717496e-05 	 6.239432958717496e-05
21	 16 	 CH2 	 CH2 	 0.002807172099668997 	 0.002807172099668997
21	 18 	 H3N 	 NH3 	 0.0003227831784715039 	 0.0003227831784715039
21	 1 	 N2 	 N2 	 1.385173061254141e-05 	 1.385173061254141e-05
21	 6 	 C2H2 	 C2H2 	 0.0003444916924353272 	 0.0003444916924353272
21	 5 	 F2 	 F2 	 9.79672711683223e-05 	 9.79672711683223e-05
21	 2 	 FLi 	 LiF 	 0.00836333118758986 	 0.00836333118758986
21	 11 	 NO2 	 NO2 	 0.003748977087738043 	 0.003748977087738043
21	 23 	 HF2 	 HF2 	 0.0020958395015768343 	 0.0020958395015768343
21	 15 	 CH3 	 CH3 	 5.162302066035266e-06 	 5.162302066035266e-06
21	 8 	 HLi 	 LiH 	 1.7375941174200447e-05 	 1.7375941174200447e-05
21	 25 	 Li 	 Li 	 1.6308769495335385e-05 	 1.6308769495335385e-05
21	 20 	 CH 	 CH 	 8.02770448318585e-06 	 8.02770448318585e-06
21	 12 	 HN 	 NH 	 0.000663943890995547 	 0.000663943890995547
21	 21 	 HN2O 	 HON2 	 0.0036160523610623244 	 0.0036160523610623244
21	 22 	 CH4O 	 CH4O 	 0.00024655358419020933 	 0.00024655358419020933
21	 3 	 CHN 	 CNH 	 0.005963033963171559 	 0.005963033963171559
21	 4 	 CO2 	 CO2 	 0.009535839790380848 	 0.009535839790380848
21	 0 	 H2 	 H2 	 1.7503180392041885e-05 	 1.7503180392041885e-05
21	 24 	 C 	 C 	 3.6553974249202456e-08 	 3.6553974249202456e-08
21	 17 	 H2O 	 OH2 	 0.00011261528450811034 	 0.00011261528450811034
21	 14 	 N2O 	 N2O 	 0.002644289841221939 	 0.002644289841221939
21	 19 	 HO 	 OH 	 1.4792857738039098e-06 	 1.4792857738039098e-06
21	 13 	 O3 	 O3 	 0.0033763267652797252 	 0.0033763267652797252
21	 9 	 Na2 	 Na2 	 1.822852333200199e-07 	 1.822852333200199e-07
22	 0 	 H2 	 H2 	 1.8369748677506617e-05 	 1.8369748677506617e-05
22	 1 	 N2 	 N2 	 8.444389273398064e-06 	 8.444389273398064e-06
22	 6 	 C2H2 	 C2H2 	 0.0003023313592448399 	 0.0003023313592448399
22	 23 	 HF2 	 HF2 	 0.002152794050241473 	 0.002152794050241473
22	 9 	 Na2 	 Na2 	 1.7858359220120549e-07 	 1.7858359220120549e-07
22	 25 	 Li 	 Li 	 1.854517742728887e-05 	 1.854517742728887e-05
22	 2 	 FLi 	 LiF 	 0.008204706681974188 	 0.008204706681974188
22	 16 	 CH2 	 CH2 	 0.002809544408624529 	 0.002809544408624529
22	 10 	 NO 	 NO 	 7.922090251320502e-05 	 7.922090251320502e-05
22	 24 	 C 	 C 	 1.0960437400447611e-08 	 1.0960437400447611e-08
22	 4 	 CO2 	 CO2 	 0.009111532811402322 	 0.009111532811402322
22	 3 	 CHN 	 CNH 	 0.0058286901015684065 	 0.0058286901015684065
22	 20 	 CH 	 CH 	 7.826700396746603e-06 	 7.826700396746603e-06
22	 18 	 H3N 	 NH3 	 0.0003007080725842675 	 0.0003007080725842675
22	 21 	 HN2O 	 HON2 	 0.003902324659452849 	 0.003902324659452849
22	 12 	 HN 	 NH 	 0.0007167111055712942 	 0.0007167111055712942
22	 22 	 CH4O 	 CH4O 	 0.0002650503772810332 	 0.0002650503772810332
22	 14 	 N2O 	 N2O 	 0.003029613523973609 	 0.003029613523973609
22	 13 	 O3 	 O3 	 0.0037923551119425055 	 0.0037923551119425055
22	 15 	 CH3 	 CH3 	 3.8043033979499878e-06 	 3.8043033979499878e-06
22	 5 	 F2 	 F2 	 0.00012488520098255914 	 0.00012488520098255914
22	 7 	 CO 	 OC 	 0.0005101066888893438 	 0.0005101066888893438
22	 8 	 HLi 	 LiH 	 1.777569227828676e-05 	 1.777569227828676e-05
22	 17 	 H2O 	 OH2 	 9.408078379099906e-05 	 9.408078379099906e-05
22	 11 	 NO2 	 NO2 	 0.0045414753060217606 	 0.0045414753060217606
22	 19 	 HO 	 OH 	 1.3439888431892228e-06 	 1.3439888431892228e-06
23	 8 	 HLi 	 LiH 	 1.803763816899305e-05 	 1.803763816899305e-05
23	 6 	 C2H2 	 C2H2 	 0.00025242446968092475 	 0.00025242446968092475
23	 15 	 CH3 	 CH3 	 3.7377784988364164e-06 	 3.7377784988364164e-06
23	 12 	 HN 	 NH 	 0.0007372511830668216 	 0.0007372511830668216
23	 25 	 Li 	 Li 	 2.0815757394898504e-05 	 2.0815757394898504e-05
23	 22 	 CH4O 	 CH4O 	 0.0002696005898097145 	 0.0002696005898097145
23	 13 	 O3 	 O3 	 0.0038775618894044852 	 0.0038775618894044852
23	 17 	 H2O 	 OH2 	 9.464503121197395e-05 	 9.464503121197395e-05
23	 7 	 CO 	 OC 	 0.0005056539807944849 	 0.0005056539807944849
23	 10 	 NO 	 NO 	 9.474297603477336e-05 	 9.474297603477336e-05
23	 24 	 C 	 C 	 3.3036039011292367e-07 	 3.3036039011292367e-07
23	 23 	 HF2 	 HF2 	 0.0022223805003724773 	 0.0022223805003724773
23	 2 	 FLi 	 LiF 	 0.00807406953898736 	 0.00807406953898736
23	 19 	 HO 	 OH 	 1.4201396126598159e-06 	 1.4201396126598159e-06
23	 20 	 CH 	 CH 	 7.709255090831616e-06 	 7.709255090831616e-06
23	 5 	 F2 	 F2 	 0.00012710015732763028 	 0.00012710015732763028
23	 1 	 N2 	 N2 	 3.997999424010553e-06 	 3.997999424010553e-06
23	 16 	 CH2 	 CH2 	 0.0028415105315705153 	 0.0028415105315705153
23	 14 	 N2O 	 N2O 	 0.003174328133483532 	 0.003174328133483532
23	 21 	 HN2O 	 HON2 	 0.004057472131492719 	 0.004057472131492719
23	 11 	 NO2 	 NO2 	 0.004592093656329989 	 0.004592093656329989
23	 3 	 CHN 	 CNH 	 0.005702254469460319 	 0.005702254469460319
23	 18 	 H3N 	 NH3 	 0.00030363793363189846 	 0.00030363793363189846
23	 9 	 Na2 	 Na2 	 1.9154958550912402e-07 	 1.9154958550912402e-07
23	 4 	 CO2 	 CO2 	 0.008517703540972175 	 0.008517703540972175
23	 0 	 H2 	 H2 	 1.745996284179179e-05 	 1.745996284179179e-05
24	 22 	 CH4O 	 CH4O 	 0.0002731125228273455 	 0.0002731125228273455
24	 12 	 HN 	 NH 	 0.0007653345031187265 	 0.0007653345031187265
24	 8 	 HLi 	 LiH 	 1.7416648117058534e-05 	 1.7416648117058534e-05
24	 13 	 O3 	 O3 	 0.004078631117444273 	 0.004078631117444273
24	 6 	 C2H2 	 C2H2 	 0.00023567922467207826 	 0.00023567922467207826
24	 10 	 NO 	 NO 	 0.00010419391648422232 	 0.00010419391648422232
24	 19 	 HO 	 OH 	 1.4727591207218134e-06 	 1.4727591207218134e-06
24	 11 	 NO2 	 NO2 	 0.004806013307177955 	 0.004806013307177955
24	 21 	 HN2O 	 HON2 	 0.004182302654038811 	 0.004182302654038811
24	 2 	 FLi 	 LiF 	 0.007962366445907358 	 0.007962366445907358
24	 5 	 F2 	 F2 	 0.0001378379573845495 	 0.0001378379573845495
24	 17 	 H2O 	 OH2 	 8.890145410523174e-05 	 8.890145410523174e-05
24	 1 	 N2 	 N2 	 2.462879310483835e-06 	 2.462879310483835e-06
24	 7 	 CO 	 OC 	 0.00047253127224825415 	 0.00047253127224825415
24	 9 	 Na2 	 Na2 	 1.9922740365236974e-07 	 1.9922740365236974e-07
24	 16 	 CH2 	 CH2 	 0.0028611846978693696 	 0.0028611846978693696
24	 18 	 H3N 	 NH3 	 0.0003018251242722272 	 0.0003018251242722272
24	 23 	 HF2 	 HF2 	 0.002269681406858745 	 0.002269681406858745
24	 20 	 CH 	 CH 	 7.612217154051911e-06 	 7.612217154051911e-06
24	 15 	 CH3 	 CH3 	 3.312421238300178e-06 	 3.312421238300178e-06
24	 24 	 C 	 C 	 9.4621730626506e-07 	 9.4621730626506e-07
24	 3 	 CHN 	 CNH 	 0.0056163158845876915 	 0.0056163158845876915
24	 4 	 CO2 	 CO2 	 0.008208263815894307 	 0.008208263815894307
24	 14 	 N2O 	 N2O 	 0.0034763889231600635 	 0.0034763889231600635
24	 0 	 H2 	 H2 	 1.5702358674337806e-05 	 1.5702358674337806e-05
24	 25 	 Li 	 Li 	 2.5547487333189053e-05 	 2.5547487333189053e-05
25	 5 	 F2 	 F2 	 0.00014585563846366195 	 0.00014585563846366195
25	 23 	 HF2 	 HF2 	 0.0023054544210844453 	 0.0023054544210844453
25	 9 	 Na2 	 Na2 	 2.3578588109880249e-07 	 2.3578588109880249e-07
25	 19 	 HO 	 OH 	 1.4817175122010144e-06 	 1.4817175122010144e-06
25	 22 	 CH4O 	 CH4O 	 0.00028572695506399657 	 0.00028572695506399657
25	 15 	 CH3 	 CH3 	 3.218017490943842e-06 	 3.218017490943842e-06
25	 4 	 CO2 	 CO2 	 0.007885893001139493 	 0.007885893001139493
25	 24 	 C 	 C 	 1.8103396224327066e-06 	 1.8103396224327066e-06
25	 11 	 NO2 	 NO2 	 0.005284177425588951 	 0.005284177425588951
